,n_estimators,max_depth,min_samples_split,min_samples_leaf,max_features,GHI_integral,DHI_integral,DNI,Cloud_mean,Temperature_mean,Wind_speed_mean,Precipitation_intensity_mean,zenith_rad,azimuth_rad,elevation,hour_cos,hour_sin,quarter_hour_cos,quarter_hour_sin,dayofyear_cos,dayofyear_sin,power_lag1,power_lag2,power_lag3,power_lag4,Wind_cos,Wind_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
70,494.2363009,9.677904469,15.90561759,17.87352442,0.99139981,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,49.18050857041338,10126.036659613745,0.9781337821628128,0.9189117086293687,59.37261361165481,13547.950254762321,0.9712578767021827,0.8915471463738996,64.13132878014542,15146.693522828795,0.9597681003893646,0.8520951734866131
71,317.6952394,12.00727242,2.619645222,20.0,0.699535937,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,44.99447562434158,8936.022694622401,0.9808277536067086,0.9284412217421544,56.703259580384625,12703.056784855897,0.9730347022008161,0.8983106128834699,61.856261939649364,14087.498880534744,0.9628130704047431,0.8624380248538963
72,500.0,3.511451877,20.0,11.30556005,0.197809554,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.61944482595163,27747.77775649481,0.9338620560819547,0.7777985639159241,91.94471373879178,26285.709085953855,0.9389069730705997,0.7895799655039977,94.47483458477471,28686.349514952086,0.9155994470409223,0.7198827888135036
73,192.3385405,12.83849085,3.401222907,8.354991088,0.001,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,67.4860892332336,17782.727885242755,0.9593292359409955,0.8575976891458125,84.101863913921,24509.490504022455,0.9429562268528063,0.803798793463338,91.21569180763817,29346.012944423128,0.9193288046041652,0.7134412902154044
74,154.0735202,20.0,6.662585402,2.285429887,0.768860357,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,24.371856727773526,2926.9557529211697,0.9938998535995688,0.9765612303312685,55.49730755699993,12239.998451604324,0.9742919809934841,0.9020174465145445,60.00938610679185,13615.054122428783,0.9641380684264251,0.8670513657047892
75,327.5517119,17.99869388,2.723351645,7.426695874,0.877265356,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,35.9307847553272,6078.557989170316,0.9871561820355506,0.9513235140353598,56.093273502763296,12595.474172574786,0.9735621524155744,0.8991718237000903,60.57135008220938,13768.049645135941,0.9638641419130377,0.8655573910489198
76,388.1141258,18.58998392,15.70935919,17.23396476,0.873994292,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,75.21855784234988,20202.3347047124,0.9538011746950962,0.8382217191217216,78.0416925294404,21854.32954056954,0.9500147225681321,0.8250536532692981,80.49294899633324,23043.382486788654,0.9357295924609542,0.7749853798881398
77,491.6756767,11.81734737,14.0,20.0,0.34765276,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,59.5959195489081,13191.78749008669,0.9706523200577121,0.8943614818261578,67.1905809485205,15863.224219594707,0.9647883724739834,0.8730131199204129,74.4649113441569,18452.955508206647,0.9502950743515279,0.8198101005353391
78,326.1135017,15.70932953,20.0,7.423425341,0.452601601,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,39.462843723795764,6957.215039332405,0.9851381301865518,0.9442873160347571,55.50762380605008,12162.040313813017,0.9741027221877819,0.9026415101070331,60.07307094265032,13445.441061739095,0.964353575708595,0.8687076077273734
79,399.113088,7.577834658,3.795417897,5.97744123,0.710639139,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,64.4113586815231,13912.833386128164,0.9693357403710483,0.8885874182240575,68.5326204456871,16067.27978456499,0.9654547976028347,0.8713796323519496,71.3989607468308,17830.22572776595,0.9520641459866197,0.8258909484776297
80,458.6899615,20.0,20.0,7.34058194,0.633213561,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,37.444789279074804,6426.375988054648,0.9863462848456355,0.9485382221995153,55.348477914252044,12209.80827497899,0.9741761316400296,0.9022591222473988,60.09171512645538,13658.498893924467,0.9639696132124431,0.8666271350711332
81,368.2985496,20.0,10.02447174,4.291954877,0.564512936,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,31.232058625697974,4647.0373658005765,0.9902074318770351,0.962786988375112,55.264312611794836,12211.028640591732,0.9742726794444593,0.9022493530844864,60.082325851523706,13561.265062275937,0.964307888361448,0.8675766065171312
82,418.180778,7.96962772,9.710081199,9.175772651,0.633618474,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,46.59164402442963,9145.211021810674,0.9803060223771387,0.9267660624871983,57.01261518477659,12872.560700570994,0.9727329963195994,0.8969537151229664,63.361901232019726,14591.526799464762,0.96123974948742,0.8575162799334692
83,250.5995473,14.67985729,10.06128303,2.562371356,0.48444132,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,31.075649162596036,4458.769941124655,0.9906013419846244,0.9642946151298726,55.14722588871022,12081.475373682562,0.9744358247931781,0.9032864414431437,59.832920642143044,13458.611710258225,0.9644463070395014,0.8685789986364616
84,116.0,2.453016497,2.0,16.88371138,0.94654469,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,119.97777412511205,34283.547929133034,0.9069555200517999,0.7254607683987404,122.84939849269496,34869.984940749666,0.9048436025781832,0.7208618793537345,120.60772334277165,33972.27641501933,0.8954271080255993,0.6682666324597386
85,500.0,20.0,17.53494802,16.0,0.536003451,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,45.07462028437082,8871.511688742867,0.9809155231948954,0.9289578194414533,57.20811055614176,12918.950421259524,0.9723833466540552,0.896582360232154,61.99768207338541,14374.786444104626,0.962011178307879,0.8596327117877004
86,326.9963963,15.83474465,6.866334593,20.0,0.756426588,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100.06991666038537,28685.130444048864,0.9299259823082703,0.7702923371067149,107.07836355086194,31379.762849320887,0.9242515767032367,0.7488014966749046,107.83216248842298,33248.96733624251,0.8994071137116757,0.6753296197480735
87,403.3881105,8.439046692,2.0,4.258030988,0.665083029,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56.58094377448618,12606.031693813024,0.9723349729625935,0.8990521558062071,64.32508623062071,15715.538468318598,0.9659034749262174,0.8741953608398596,72.39014288203107,18070.351355813735,0.9516762109911724,0.823546163504969
88,433.8087064,19.0064943,2.0,12.0,1.0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,39.859325573538136,7242.2025010498255,0.9846211828757033,0.9420051648724088,57.47466663977446,12880.759207324098,0.9728604610537097,0.8968880851615237,60.91649566368181,14012.14929725845,0.9632216778451955,0.8631738004227054
89,500.0,14.54037092,2.0,11.01236065,0.44192726,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,42.83736940322121,7991.842087047613,0.9828350525589308,0.9360021258537187,57.062237618896624,12733.677061935708,0.9726393092397156,0.8980654941484819,62.337500791048896,14357.147837976596,0.9618844052115285,0.8598049497071758
90,449.3237174,20.0,2.0,10.46305497,0.541104303,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,39.91972208373184,7146.0813238826695,0.9847687247563548,0.9427748936698667,56.3987403427851,12444.52084705869,0.9735773667744928,0.9003802219159618,61.14460288717683,13839.817091630915,0.9633944548270086,0.8648565944224383
91,389.987995,8.486905013,10.15414979,17.45070097,0.001,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,62.30899339473385,13904.875606151269,0.9685874232120227,0.8886511433322238,65.63047699932638,15051.40099540916,0.9663882869117495,0.8795118554226277,71.90781811191339,17447.759441901333,0.951701333825409,0.8296256652046016
92,448.0649167,14.58035432,20.0,10.87703686,0.674279629,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53.86048217494015,11572.095784845344,0.9747887135140139,0.9073318114171051,66.68139572812349,16530.28919558148,0.9641071251956994,0.8676731903488261,72.90940518952755,19021.160254011415,0.9489672211345797,0.8142616800681477
93,204.6448032,8.534315559,19.03656798,4.156983566,0.615873002,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,49.973455246139345,10530.014287634116,0.9770254610140047,0.9156766960860325,61.01695543671979,14334.114036915189,0.9687488769857294,0.8852538175685333,66.20569577398116,15701.985400008842,0.9578102362471652,0.846672844934522
94,500.0,8.677454414,7.105402861,3.0,0.791532043,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,75.15595009483384,18747.126497873847,0.9569464131965856,0.8498748812667577,85.34325862527835,24404.8804840989,0.9446484565396972,0.80463620834642,88.59851200156567,26016.962535610004,0.9253112922228118,0.7459488881560188
95,1.0,10.94363723,2.0,1.0,0.001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,86.30993053180406,27877.925022025836,0.9350530238183248,0.7767563575973787,113.25502956733247,44878.140236513034,0.8977987754622148,0.6407454793856163,112.55957645061375,43198.270890426145,0.8832268890553471,0.5781764018597824
96,500.0,18.52164234,19.95277274,18.02858271,0.781922259,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,49.1554096798446,10462.58917980806,0.9773428489029934,0.9162166296230008,60.07859585030996,14124.900613110627,0.9695090637318555,0.8869285943725383,64.96690090086821,15464.657735558425,0.9590555961964389,0.8489903082795393
97,153.7994756,6.549511134,12.27109135,12.2635011,0.765388761,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,50.637798029752005,10397.890982893021,0.9774527197252231,0.9167347263294373,58.393585478411126,13243.700835496433,0.9718247728473699,0.8939826969267864,64.88957462509983,15067.589984669934,0.9598152155676591,0.8528676057716096
98,195.1714902,18.25797918,2.807843763,9.615975813,0.680645566,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,42.13720047334512,7838.743424182676,0.9832774305957791,0.9372281246724233,57.48396756627147,13109.057664725602,0.9722601575888282,0.8950605305338466,62.84447929352247,14597.913355790532,0.9614554042554644,0.8574539163222985
99,500.0,13.05004724,20.0,11.14581542,0.757034481,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44.52912363760022,8495.949397996039,0.9818253969756293,0.9319652847986903,59.22985296243867,13768.543022696413,0.9710983146715216,0.8897812766502989,66.98920141870866,16185.474852290012,0.9573134332411725,0.8419516545669398
100,298.2356954,20.0,16.0,3.437554181,0.513977119,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,35.17449395705945,5603.14042528934,0.9881553715114955,0.9551306104580352,57.586971303087026,12956.178294935564,0.9727825155095774,0.8962843469490613,62.582796673814975,14409.01385537887,0.9619525851549612,0.8592984870726569
101,349.6401268,20.0,14.10125537,8.772425312,0.011680848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,155.65501158727437,60615.03107217843,0.8095658183133757,0.5146008782859607,177.78270276979177,79132.6488509396,0.7452763664134021,0.36653431541352266,166.24073207018205,64929.545298398065,0.7648904736991138,0.3659742888123655
102,400.8052594,13.28155321,6.238938638,5.118388454,0.978968179,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,34.71874602850727,5505.665450105407,0.9883797977208759,0.955911180334953,57.237577393358436,13002.228238765401,0.9726465171798739,0.8959157120099189,62.01479270179707,14382.137945218024,0.962034293215827,0.8595609256585923
103,246.674403,20.0,4.681706011,20.0,0.672141553,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,54.49452321472018,12146.504238730082,0.9735539260835542,0.9027320058228662,64.08441897245531,15650.392326499557,0.9661176311093035,0.8747168629748797,71.88235155151175,18093.384524503526,0.9520047073313589,0.8233212486208075
104,286.0,20.0,10.67066095,6.0,0.568956988,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,33.981615723009604,5499.634535095716,0.988366438111954,0.9559594753006909,55.48403928129498,12413.113835041824,0.9738636780263658,0.9006316385519139,59.92822394774176,13706.580959914736,0.9639396543820934,0.866157622063692
105,428.3604235,16.92693828,15.88869365,5.302566185,1.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,38.967214541211455,7058.358137492894,0.9849900707295952,0.9434773721949845,60.07405689217092,14075.634327847642,0.9699939460820989,0.8873229764837696,63.89386461073347,15208.674172504112,0.9599700730398001,0.8514899432280356
106,500.0,20.0,18.06008237,8.555185351,0.628971742,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,39.49850104087979,7044.015742337397,0.9849934987517996,0.9435922246645554,56.46728647372811,12780.922211299456,0.9729022133980022,0.8976872914556658,61.6002039360294,14215.651467950067,0.9624979619736227,0.8611866371381327
107,270.1447562,10.56009282,4.028679912,20.0,0.820736911,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,91.3152094678089,26378.234909724833,0.9367752659419032,0.7887657264037283,106.95565596081256,33580.79009373841,0.9177677248885526,0.7311820279673069,102.97259826823672,32684.300602520492,0.9084072869548063,0.6808434921429405
108,500.0,19.53600861,12.23225012,8.141843962,0.564786248,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,38.75085655011374,6791.228906874169,0.9855259024693456,0.9456165164242776,56.41349802111348,12696.117620158402,0.9730154919998945,0.8983661616712255,60.927478853994366,13999.224028893857,0.9629264989532312,0.8633000134191078
109,500.0,17.9811837,2.0,8.609764522,0.334726333,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,45.703008306771274,8866.289754876801,0.9807600331966575,0.9289996361668991,59.374631739563455,13477.199881615323,0.9705300193786369,0.8921135110060849,64.0245116554448,14915.731461555797,0.9600519217097742,0.8543504778243071
110,428.3604235,16.41991018,11.0,16.31594319,0.430134952,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.19752305755678,25469.467807290057,0.9399671298611492,0.7960430426990741,93.78586575895079,27377.31044346645,0.936566384492427,0.7808415748236252,96.50605456955637,29714.8971007467,0.9130604134088428,0.7098392006199199
111,258.8943934,11.74986974,6.991662837,16.30036372,0.676214719,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,46.19207906955128,9182.15958987263,0.9801986294435262,0.9264701820402426,58.87935013287065,13429.353268287228,0.9711993765488061,0.8924965284850539,61.940845935487914,14261.352275616631,0.9620431582199853,0.86074037670385
112,500.0,17.88459223,2.0,2.315095918,0.459028171,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,22.170819822764756,2376.1003333406643,0.9950581333800476,0.9809724255765107,55.65979165078793,12391.012555525398,0.9739949625436473,0.9008085617607589,59.5314545669807,13435.158309536322,0.9645527906966433,0.8688080170132905
113,500.0,20.0,11.87365492,6.872286262,0.484635778,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,35.6352547137457,5959.29583672309,0.9873501054400186,0.9522785534542569,55.4284610262862,12417.015433926736,0.9737323181604332,0.9006004058174547,60.2466408350983,13745.785389967636,0.9637051591619722,0.8657747976263458
114,390.6112466,19.2943674,20.0,1.009060959,0.795705271,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,42.29945087963593,7597.822753438411,0.9837231781637105,0.9391573933688754,62.52954046844025,15187.324127087331,0.9675959667630641,0.8784237755856713,66.84849054087115,16465.118512987538,0.956219136348599,0.8392209828821462
115,472.5047005,18.9015863,12.77151262,13.80270967,0.983240352,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,68.80156636000065,17059.162001344837,0.9614235981701275,0.8633919325592667,78.8286619311192,21492.911438764004,0.9523442898701097,0.8279468455054565,78.7772646119892,21331.713362799353,0.9402425976347869,0.7916995310294694
116,420.5875604,18.54509141,5.254822698,2.932501521,0.43236101,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,28.05458446924113,3723.6795018852376,0.9921756995433769,0.970181146032782,55.77963111459513,12474.619258963148,0.9735182541611428,0.9001392807699383,60.172415012651676,13780.806462854034,0.9635635368870539,0.8654328229437678
117,306.809101,19.26796718,20.0,7.891353588,0.686844883,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,45.33436276184256,8982.143793335674,0.9806691233327544,0.9280718885848184,60.02342272965268,13967.706963847735,0.9698727197253088,0.8881869470763704,64.97325536713318,15530.309128325138,0.9588019034406311,0.8483492338534351
118,493.3938512,18.35070639,16.96120425,8.106998971,0.551355049,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,39.08255989363501,6870.304922430175,0.9853461511061492,0.9449832835805325,56.231652745466775,12520.80367669119,0.9734646310481295,0.8997695693522347,60.48530719342462,13744.886837878006,0.9635268722470023,0.8657835718311404
119,267.8703848,20.0,11.05261294,12.73407461,0.462672998,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,44.07603105372181,8516.592918426924,0.9816864737796398,0.9317999735465307,57.253424027579634,13008.332614636869,0.9721838369587161,0.8958668457998711,62.732135810456896,14556.208628927054,0.9614699420260507,0.8578611557229132
120,500.0,13.95868939,16.0,8.306507704,0.611504496,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,39.908630517724916,7304.576646111404,0.9843839002279287,0.9415056789413614,57.1339016924448,13154.053818861736,0.9720082552882362,0.8947003312987964,61.88967054981484,14308.154186467846,0.9620493869798278,0.8602833641885765
121,349.6401268,20.0,19.48441384,8.772425312,0.738922346,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,38.677482342682666,6873.237986891199,0.9853867594961454,0.9449597958929388,55.895459056987086,12468.433706955502,0.9736681771575466,0.9001887968040148,60.39881225795479,13686.825782081954,0.9639537619212101,0.8663505279375511
122,403.8069509,15.70845993,4.68264528,4.043592271,0.265222601,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,36.9609676080084,5803.690194391252,0.987577002850065,0.9535246279144297,57.11358357271805,12471.213363560251,0.9731139399794653,0.9001665453427076,60.30906993145633,13512.996628499948,0.9637321875310135,0.8680479393735695
123,257.4696135,19.85355192,4.217677031,20.0,0.65152841,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,49.5162585112764,10597.979913525689,0.977034951299234,0.9151324341343191,59.73969091118806,13945.511128942018,0.9698437719182404,0.8883646272116581,64.28207541634447,15219.954857483028,0.9597046583090334,0.8513797893022139
124,240.4422924,13.45437208,2.0,15.27108984,0.481951752,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,60.01954178399198,13336.062612662428,0.9702363736706846,0.8932061410378299,68.18494065759616,16070.306524588756,0.9636523447894643,0.8713554029603007,71.6940316361584,17344.886098833555,0.9524627839208731,0.8306302054982544
125,219.2230684,17.85754674,20.0,13.18311011,0.001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,75.56213989530676,19407.952239622602,0.9554427270737221,0.8445830546525155,83.54368081457244,23070.046769546923,0.9478151840810846,0.8153217011875679,84.03032907801374,23481.742251396736,0.9331362676418523,0.7707048730674869
126,500.0,14.79409315,20.0,1.0,0.401477991,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,36.59143103286002,5765.2314183965445,0.9877410922321186,0.9538326019558486,55.67969327778478,12297.180980370202,0.9738861491312458,0.9015596939906868,61.71794678883841,14152.903923734028,0.9625308071481296,0.8617993559884498
127,253.5107888,8.844184915,5.353729183,7.420352602,0.710427244,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,43.80139096337402,8266.654530003605,0.9822694004949707,0.9338014552265258,57.73569190082875,13025.911558457452,0.9723930915495642,0.8957261243929258,62.27946066419235,14171.40994603633,0.9624110127202528,0.8616186479009752
128,442.4635069,10.37613385,20.0,9.359734338,0.430360222,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,72.95335380017265,17787.189059069886,0.959147361414377,0.857561964510863,79.71864393462525,21318.281640116416,0.9514571225720668,0.8293447765308398,78.69020403165918,20685.244420609946,0.9421869314456536,0.7980121877552893
129,500.0,10.53963731,20.0,8.289694269,0.644780982,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,42.4116512162029,7804.111757814549,0.9832536170956904,0.9375054516017548,57.47550920498559,13111.268000068949,0.9720087203280454,0.8950428365527684,62.714143061853996,14585.818351276926,0.961252720842972,0.8575720219366735
130,95.16157979,8.503923804,4.897543168,5.916695549,0.001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,91.78723803775347,27865.133835548415,0.9331178684757331,0.7768587881426081,96.98310563290376,30504.797033528524,0.9260588100173783,0.7558056956691114,102.4929770719983,34424.74539078892,0.9064453872249822,0.6638483516472942
131,324.8516697,12.14707795,11.29028686,20.0,0.973424058,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,53.81132755350588,12067.679806625047,0.9736684502282527,0.9033632240114344,62.18673848924258,14963.896892206927,0.9676470117625591,0.8802123355334798,67.01769025263955,16428.47230095498,0.956245554109947,0.8395788267656894
132,427.2683435,16.3822748,2.0,7.0,0.536259453,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,36.28433939297779,6140.242651935436,0.9869720273125856,0.9508295494097578,55.994770848068434,12514.845922421582,0.9735679324745837,0.8998172618399979,60.328714798931955,13762.232456538473,0.963698259903007,0.8656141948833018
133,291.1645805,18.16163468,9.602110109,4.902102144,0.459940853,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,32.522096033900056,5021.819063417858,0.9894045237197532,0.9597857739297824,55.705001293474595,12451.68791307494,0.9738240671879577,0.9003228487527177,59.81638169348641,13531.206409503817,0.9643874125741457,0.867870124030824
134,500.0,20.0,8.598085492,8.429043909,0.610699995,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,38.55772831129138,6760.6929226933335,0.9856421290960042,0.9458610455392491,56.219123596165524,12490.525041497896,0.9736606075909662,0.9000119532057967,60.61604778750049,13733.100886560125,0.9639064749249538,0.8658986595948387
135,1.0,9.179713949,2.0,4.766501403,0.735761968,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,55.7554205744602,13122.721684819546,0.971694101462246,0.8949145539045541,69.1010802742471,19011.27663746421,0.9597351850171147,0.8478126090193281,72.58538122628086,19191.527219856394,0.949279655898013,0.8125980762929121
136,500.0,14.22017024,20.0,3.960941471,0.532376661,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,39.01504150793278,6767.582486327381,0.9855970684571957,0.9458058746009883,56.53100817101999,12710.02156092086,0.9730974561920072,0.8982548590738597,61.14265825122156,13948.170862475554,0.9631002250655747,0.8637985387052157
137,368.0021019,11.56840215,11.00645178,6.568739522,0.7524467,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,38.41901333609998,6609.723405247597,0.9859626231215628,0.9470699943738459,56.96926890983796,12856.166886344654,0.9728440052941141,0.8970849494352593,60.97989032945639,14008.518192792504,0.9629991228285011,0.8632092575259523
138,500.0,15.0,8.991400179,10.79912481,0.552226652,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,48.38686388631077,9884.06224314443,0.9786046880509116,0.9208494156164626,63.19375851274965,15056.654328129021,0.9675862709572856,0.8794698019079776,69.81826404493086,17587.323394218034,0.9531007078985005,0.8282628474963134
139,229.3089279,20.0,12.56051591,1.0,0.329889074,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,32.59459527170728,4673.231272069627,0.9901003440422635,0.9625772301868811,55.54051040828225,12217.847435847007,0.9739386677929511,0.9021947678675479,60.97567413671254,13901.454011981394,0.9631419862262401,0.8642547206209042
140,393.4733299,13.20378856,4.650591045,6.062302075,0.539795407,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,35.36843739001248,5730.178296596845,0.9878601868795457,0.9541133038582307,55.35643131595977,12222.907080705196,0.9742915663628294,0.9021542648458446,59.93882085437226,13449.66088302661,0.9645423017802512,0.8686664019068089
141,307.0805199,13.7455446,2.0,6.792188955,0.79170605,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,35.49093217858745,5906.130934426773,0.9875114133841904,0.952704292687978,55.928273987451156,12563.518769416465,0.9736301466236238,0.8994276302683256,60.384865898351,13796.684433083836,0.9637143677157272,0.8652777773274632
142,231.3944702,14.53310783,10.27013071,18.33902319,0.110238907,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,52.69625013021083,10900.41565871035,0.9759981711768833,0.9127105588586509,60.18332508190808,13400.9653746015,0.97059337889619,0.8927237767418572,65.2941311413216,15157.540497891241,0.959073999839798,0.851989254662654
143,99.17189389,17.9811837,2.0,20.0,0.407903521,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,50.49341771174655,10391.660688907572,0.977402875384289,0.9167846179021225,58.45696490261191,13195.51975961802,0.9715545699346684,0.8943683918157939,64.7413146494959,15109.029214013037,0.959725177867567,0.8524629589080811
144,387.4083712,20.0,20.0,13.71994054,0.501012789,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,44.629319959269296,8708.729530741788,0.9812823987215578,0.9302613627231576,56.524908117456334,12710.12146148113,0.9729820819900965,0.8982540593587267,62.659876792026004,14471.614093729391,0.9616511630294157,0.8586872066384832
145,260.151482,19.90276703,5.036299829,19.34115297,0.476525183,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92.60811230947057,28334.980029242997,0.9321159497761624,0.773096306696571,96.34657962763136,30226.474697654787,0.9266640925579679,0.7580336970262007,103.08277858539489,35145.0394730836,0.9045934465507167,0.6568148052749558
146,91.3149121,20.0,14.01104506,12.20960883,0.464724804,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,41.422396626438236,7731.102717467054,0.9834340611694942,0.9380901007132872,55.67809721407283,12488.181698501223,0.9734408880783326,0.9000307119279823,61.09850895037728,14007.901332172083,0.9629026534994525,0.8632152810625683
147,182.2610606,10.55376985,11.10326401,1.0,0.494372996,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,47.706005389201664,8756.158907877694,0.9809960741577739,0.9298815530027303,62.26683031748857,14193.171296695367,0.9696585006567726,0.8863820799320113,65.91040946223389,15621.870683574598,0.9577055424494313,0.8474551511994184
