,layers,neurons,batch_size,learning_rate_init,GHI_integral,DHI_integral,DNI,Cloud_mean,Temperature_mean,Wind_speed_mean,Precipitation_intensity_mean,zenith_rad,azimuth_rad,elevation,hour_cos,hour_sin,quarter_hour_cos,quarter_hour_sin,dayofyear_cos,dayofyear_sin,power_lag1,power_lag2,power_lag3,power_lag4,Wind_cos,Wind_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
12,3.827142267,23.091143,122.5907036,0.034659348,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,57.84191197504758,12297.94321206831,0.9738790393010279,0.9015192976323165,58.69788795483387,13065.839959309758,0.9723850639811012,0.8954064930884311,70.85737685391517,15807.155108152296,0.9591910369816915,0.8456458810355049
13,2.715147894,10.0,758.0247584,0.028858943,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,85.952477573265,25555.806857411808,0.9394772464159125,0.7953516481991056,89.03831259634262,26352.179750399435,0.93686017606188,0.7890478604175466,92.78064781847942,29582.293097433132,0.9168770150438702,0.7111340556373211
14,4.054615078,24.1585639,700.4911467,0.012371325,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,53.331018410623095,11085.44798601129,0.9760046252636806,0.9112288384409276,58.93874865467682,13196.581592789347,0.9727767544094819,0.8943598917227659,63.69971312367396,13942.218742711055,0.9630569356477927,0.8638566601189638
15,4.872961049,30.03147167,186.7603399,0.01129411,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,51.55117246639576,10044.684440278366,0.9782584309240797,0.919563169085899,58.40614152997224,12736.506289500936,0.9729237141548158,0.8980428458661044,63.75167837546657,13845.96661347909,0.9631848864195971,0.8647965454116939
16,3.928550567,20.8763896,332.8628617,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.03087445024366,28321.117784512255,0.933612152574165,0.7732073141694414,92.14764865826747,26358.599927791875,0.9369084927769615,0.7889964661810825,95.27613376703826,29318.640681989687,0.9162288746383733,0.7137085755949095
17,6.180753686,45.50952712,684.9383445,0.012374359,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,51.91336373240273,10601.42939384316,0.9775346679393798,0.9151048110400658,57.68775452917981,12742.22134472811,0.9729871782664529,0.897997096211259,62.63406179788239,13783.709083917292,0.9641253288043203,0.8654044793541819
18,5.66881128,28.90102116,215.2598668,0.007060087,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,56.05575940336815,11867.683753869596,0.9744229677987839,0.9049647724497777,60.203938422025125,13463.49414960252,0.9716961985647855,0.8922232269202912,67.22265835278691,14986.598709694103,0.9608537812962035,0.8536584714781312
19,4.979969094,32.11696,406.9340358,0.0001,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,69.97433187735824,16526.004560373116,0.9631775110240535,0.8676614041574057,67.75241857011362,15541.388564239365,0.9665052736561086,0.875589450255671,70.47407874052863,17076.3547631598,0.9537022735402914,0.8332523672628913
20,6.859400345,21.0,48.53658512,0.006988027,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,57.5317638938266,12114.074318127767,0.9734708694321818,0.902991701391757,62.22110107712791,13568.299756054279,0.9715421693310743,0.8913842463452252,66.40495455272716,14625.122741040908,0.9605955481442761,0.8571882214101431
21,6.0,33.8761555,152.1705363,0.1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,61.43928004747596,13886.972656261052,0.9702275382848313,0.8887945083689002,65.62155123646987,14638.732857464682,0.9679571302551659,0.8828153099171491,72.0068285107657,17640.204455218736,0.9536396775818368,0.8277464731376877
22,6.0,42.0,916.7605369,0.062739274,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,60.03509251225427,12579.209070079352,0.9715662835194486,0.8992669487011722,61.75771263449426,14273.080217375144,0.9699934921099588,0.8857424001048096,71.32342169439166,16217.57458975401,0.9555098749860276,0.8416382062164082
23,4.572672854,23.92224486,1024.0,0.001080172,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,91.19426900095438,25913.29711110364,0.9383094079877726,0.792488901911692,90.2908773912501,24585.828558615878,0.9426554262871195,0.8031876988176361,86.88580099445326,24805.831006543092,0.9290378130763897,0.7577753767834905
24,7.0,32.5198334,761.9042595,0.00590705,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,138.469045832179,43584.38301052116,0.8838603198399093,0.6509806089423003,137.40120372295004,41932.596014759,0.8909227665056908,0.664324889578594,136.88845071268858,44960.62739638428,0.8503498498689186,0.5609672972538422
25,3.687479385,10.0,253.0329586,0.059851591,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.67653629449934,23502.0646039536,0.9449401604259456,0.8117978112781704,76.38309472381368,21766.182883624297,0.9485743997463435,0.8257592770945665,81.24104588554407,23482.107950219717,0.9344088175823471,0.7707013020821172
26,3.852300856,32.29687359,1.0,0.0001,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,75.49295179544839,18117.389839195006,0.9598046668631599,0.8549177496053032,72.63150861121065,17265.604126209302,0.9628193429043281,0.8617869122742197,76.76660875934742,19543.348907781972,0.9474443514711464,0.8091625987322253
27,6.746120175,41.66538752,545.7367362,0.079132973,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,76.29933848395066,17131.087576682,0.9607836647018435,0.8628159597274477,67.11266625137623,15585.588664823421,0.9657188294572913,0.875235623518138,76.32477391082055,17530.306898620307,0.9513361801827357,0.8288196036541556
28,5.840301231,19.27297777,1.0,0.002561103,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,77.28441394945634,18613.629656239493,0.9568514699312334,0.8509439106565762,73.3141981314489,17210.309432139198,0.9624330715749256,0.8622295524706713,77.10888788242832,19325.74373198274,0.9457374374962686,0.8112874754075533
29,3.0,30.0,384.9369475,0.029567736,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,63.702924571593755,14283.015322595742,0.9688923750167611,0.8856230382071307,65.28890838462137,15305.326753849504,0.9677115343817679,0.8774791513903445,71.50940819673087,16849.710981581284,0.9551225167972617,0.8354655043508099
30,1.882111766,33.77238812,164.3500379,0.082635824,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,56.886027481046156,11516.589544135895,0.9747377438252052,0.9077762998552605,58.723350004675915,13285.07950847182,0.9720140697425957,0.8936514560321083,65.73169473509586,14253.604850284755,0.962268346048058,0.8608160289640551
31,5.904165853,44.7473102,1004.0,0.099696125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.75082698732956,28533.730866323876,0.930062084221545,0.7715047298211238,93.99180829812599,26321.2557527675,0.9390975224459228,0.789295410469447,100.51897703882582,29206.92799832693,0.912524436624131,0.7147994305113032
32,2.0,34.42626672,81.87941627,0.092332975,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,61.650577295061005,13239.695712815183,0.970653402094347,0.893977837557996,64.80631224253904,14476.962232971391,0.9697004178551273,0.8841103018184522,72.2897878005354,16777.39220596437,0.9544289224388672,0.8361716846102282
33,6.619545733,11.19264551,1.0,0.0001,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,53.061087998801774,11337.430504061598,0.9760680829100953,0.9092109875748071,59.84229601344506,13513.964944117932,0.9715663601930026,0.8918192025780813,64.32820049211777,14394.708676769409,0.9628147610437117,0.8594381746524766
34,4.738590249,17.1420418,212.4611496,0.04882153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.31986742539807,28292.3163169679,0.9308693622392153,0.7734379534482279,91.68344402544092,26233.4693890797,0.9375767264787944,0.7899981501069839,96.27849835014146,28968.39669810803,0.9135398302692199,0.7171286471501501
35,7.0,32.72516644,416.3572755,0.007962244,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,73.99796060861301,18586.503119011606,0.9578398190518151,0.8511611372604836,69.55391954827124,16957.14395661022,0.9609645137588576,0.8642561703534078,74.43593469718287,19051.095245501492,0.9484436537056694,0.8139693700853553
36,3.258093981,40.43268898,254.8851959,0.013380685,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,51.897867193362515,10798.473628557782,0.977213518536994,0.9135269004661126,57.47339602104432,12333.999437470053,0.9740285238845149,0.9012649581329739,62.741280070766194,14004.080450514004,0.9636618976842348,0.8632525913070724
37,6.635620685,41.18382495,217.2928371,0.04169724,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,64.58885339312779,14183.324590057671,0.9686154482489411,0.8864213516478907,62.19318398136714,14419.317993460669,0.9693552009666913,0.8845717503883453,72.21072126239605,16516.69586665922,0.956003512523895,0.8387173389987248
38,4.429059216,46.0,157.3509663,0.080266374,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,111.9075303630702,33079.91763789959,0.9199436676946945,0.735099319693673,107.28051724293432,31953.77346988063,0.9224137932373703,0.7442064776025906,110.90839346322716,33751.07455064705,0.8993194235566718,0.6704266301731082
39,3.932950341,33.83858332,382.7910788,0.031162287,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,71.36480447650268,16833.640706389135,0.962599886514398,0.8651978845906854,66.51127197300782,15324.298517613142,0.9663166954651321,0.877327280304328,71.8756205430546,17652.62653279953,0.9525503653898291,0.8276251737117268
40,3.979472385,20.89541015,186.8659673,0.018296598,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,71.43230417985531,16753.525453820974,0.9633758426377746,0.8658394395407468,66.06843638313596,15358.09841842894,0.9668881767874599,0.8770567083265144,72.29502614046706,17578.013992690387,0.9536014376435502,0.8283537521822646
41,3.0,28.0,317.0,0.083936983,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,57.94099507493074,12454.359290367425,0.9728468613483134,0.900266733281769,66.8622751364308,15487.410526319678,0.9678855996006087,0.8760215504727109,70.4655568579123,16840.262385215476,0.9552742890285315,0.8355577682501338
42,6.900809935,16.54767085,411.0147205,0.001601194,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,71.52056590544805,17006.931308618197,0.9621468579509458,0.8638101907359529,66.84870390818315,15484.21634748255,0.9671800679238883,0.8760471202307454,71.32811572060844,17523.426210647267,0.9529305084661467,0.8288867923748762
43,4.09104681,47.38190996,20.24547283,0.000869938,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,68.27327195085398,15544.114983600648,0.9658760732518021,0.8755242779323609,65.31083603186711,14748.383259778695,0.9686551399698378,0.8819375462105674,67.48439867008754,15774.272517273694,0.9580567619632898,0.8459669738134026
44,7.0,23.33260049,1.0,0.0001,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,52.20371713831885,10619.789609542753,0.9777802251072112,0.914957784264406,57.83179991459727,12809.487613825306,0.9731307932534031,0.897458622220789,62.2479355427031,13702.382492787348,0.9646460235212552,0.8661986193645987
45,4.612973385,29.0,504.9061171,0.016527273,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,56.21350920960556,11841.335977060677,0.9739416810273388,0.9051757628179413,63.16972114294454,14145.542211943473,0.9697170748874298,0.8867633560704535,64.97772827394056,14284.424506367957,0.9617933239550454,0.8605150803854549
46,2.783331932,28.10787493,701.0429308,0.098896099,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,58.44274406960723,13102.813085850175,0.9715394171322338,0.8950739799789675,62.73949488134187,14406.622468727346,0.9693656716637156,0.8846733794805488,67.05695086962992,15475.469156296684,0.9591064050476295,0.848884736637369
47,6.927040891,49.69530669,555.4773447,0.006993991,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,58.16734250812933,13014.450797186571,0.9719719205473542,0.8957815763713357,63.32098388828531,14598.120467804194,0.969044278562198,0.8831404166283807,69.8164450758578,16722.127788946902,0.9560285419930239,0.8367113320256203
48,4.624516027,19.42876544,171.230693,0.1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,61.03036795994668,13253.924643912134,0.9701615202760931,0.8938638936972865,63.26809144818223,14544.293362950728,0.9700107905676271,0.8835713086093826,73.66377038485986,17257.070249321638,0.9526198332492202,0.8314877119875492
49,6.123608899,46.31935123,108.789924,0.014599706,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,51.20036439449611,10109.995426526342,0.9783930277169701,0.9190401652236178,59.99765587848019,13190.776778863958,0.9722110390553763,0.8944063599060068,61.63764036530286,14017.512008989828,0.9627597273680341,0.8631214344758356
50,3.051017966,50.0,379.0108766,0.098375024,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,70.54792817018065,17382.4774410895,0.960705554827813,0.8608028547725742,72.08358176339206,16849.529165961816,0.963840934922972,0.8651176387614493,77.24497136536341,19569.671243458222,0.9460620661750125,0.8089055657048022
51,4.353839194,46.0704356,240.8260028,0.06480322,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,55.027358227475226,11237.355544385138,0.975742351016642,0.9100123778681599,60.469574563367715,13211.297948668258,0.9725762134410354,0.8942420856517342,62.95135762892656,13767.623686596491,0.9632484276394828,0.8655615504599348
52,7.0,50.0,86.64821304,0.025652062,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,97.58271026448328,29104.68619596807,0.9297994885524201,0.7669325765013106,98.85741886667132,28743.884611227208,0.9308218958684555,0.7699019961125748,106.59674120516762,34355.12607309363,0.9062625716733576,0.6645281721698514
53,6.0,36.3853131,206.7892294,0.007722689,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,53.02821746366508,10857.157883495349,0.9764567017628433,0.9130569628070653,57.84564546885237,12460.552058736106,0.9737532333109599,0.9002518902775364,64.9585727492789,14509.642700761045,0.9615320181342958,0.8583158639083299
54,1.0,48.83221183,498.0159695,0.025518821,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,53.70385313108526,10132.974940562717,0.9785248074243684,0.9188561475677102,63.566051382814095,13094.445613527501,0.9725145914565089,0.8951775016342689,64.50849823702846,13489.662985299838,0.9647266615335307,0.8682757883390375
55,4.104710481,29.0,550.3616471,0.048450958,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,51.8543658762692,10211.031543299925,0.9779937060550865,0.9182310780801187,59.29100010160291,12489.37733188065,0.9740450578405744,0.9000211407493575,63.51941015421254,13509.281202387503,0.9642552589999386,0.8680842198630213
56,7.0,46.59950207,1.0,0.020727229,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,278.5114279811392,124917.63474448828,0.027544587037316992,-0.00032795692816955935,91.2000578940442,20289.336344277075,0.9514297078069052,0.8375815984456312,256.7416538942068,103454.21603269715,0.13343084767570634,-0.010212417075224689
57,2.126281667,50.0,17.17317229,0.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,98.27212101245284,31207.182307429288,0.923204137609253,0.7500959973911685,94.22374214015689,27987.605685378403,0.931813849793049,0.7759560933083298,102.16356633922928,33444.375102188365,0.9073496348318737,0.6734214969173031
58,7.0,20.59433597,143.0372966,0.034836289,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,53.242182566718895,11193.083719295862,0.9758706774614794,0.9103669022268033,57.55794210495254,12504.028994416802,0.9737467269032059,0.8999038525557539,62.82138024968881,13553.1882773302,0.9642266852677257,0.8676554749166525
59,5.423197498,21.03628213,87.2635938,0.005266832,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,57.10059980301673,12014.19077767764,0.9737702983810395,0.9037915588190417,61.2613758123973,13431.5883204255,0.9711314191952742,0.8924786366432741,66.45439488552688,14873.875951662956,0.9604467259443258,0.8547591895949651
60,4.405782539,29.1903643,186.8659673,0.009097693,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,73.83739998362577,18528.75753825245,0.9584948862628143,0.8516235581103547,68.47408598658572,16636.3821723347,0.9639126588588853,0.8668239042308372,74.52825280656894,19123.526614109534,0.9489090309349641,0.8132620903749714
61,4.514890956,35.83619937,435.0874606,0.01765125,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,52.55819441400516,10366.897639251454,0.9771972803853985,0.916982917933343,55.68271378389744,12266.125347216936,0.9742167839027416,0.9018082977996249,62.40766081686352,13425.547538566721,0.9637800515660263,0.8689018645193998
62,4.535071607,10.0,242.4878026,0.002069525,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.8317254451274,44084.74919820464,0.8839842058459848,0.6469737264291533,138.93120463111734,41110.02247595594,0.8901016711841547,0.6709096825489662,136.35504157685685,45192.50227200623,0.850395628911097,0.5587030794428731
63,5.0,30.0,1024.0,0.01907577,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,52.60416053912293,10961.055737005574,0.9769783162023479,0.9122249591612736,58.11312609954216,13219.040363099364,0.9722389742226697,0.8941801067602252,64.45028440975517,14667.295665673579,0.962236209201896,0.8567764101397852
64,5.801216171,21.0,725.0,0.050494794,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,58.36355129338089,12010.73842439424,0.9744955489362805,0.9038192049197196,59.78810274608976,13227.041528743555,0.9721190069078127,0.894116056536381,67.57363559126549,14635.243956064329,0.9622068792910043,0.8570893895066727
65,5.98310489,50.0,628.0610174,0.002856368,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,69.28524324867608,16484.56435520909,0.9636899427150538,0.8679932531861774,66.43903870457342,15303.257319017284,0.9672946283674306,0.8774957174471079,70.24874065219888,17192.022331735327,0.9538515145527799,0.83212289358353
66,1.0,10.0,1.0,0.086876931,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,69.10252437163199,16949.10942912405,0.9622411621858827,0.864273222578482,76.30157263282874,17923.338193062886,0.958768807608068,0.8565216776714947,81.827175278239,20783.662876210772,0.9440528851841313,0.7970511486625383
67,7.0,44.86830213,113.775018,0.00948642,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,1,1,0,50.33889760650228,10015.07840964882,0.9792731238089518,0.9198002512256064,57.89989022000755,12591.430489239685,0.9737357824529393,0.8992041938364287,64.11646048184639,14955.332163465713,0.9618434383566931,0.8539637838612341
68,4.418464306,50.0,1.0,0.0001,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,58.1316714630989,12874.003310137467,0.9719129666070107,0.8969062658362211,63.209158749967735,14744.78750737988,0.9687551817926369,0.8819663306097755,69.93170093095067,16515.25892003131,0.956251225743401,0.8387313705324975
69,7.0,39.72659993,272.7573545,0.0001,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,55.457931977521206,11999.460207528564,0.9743063664726919,0.9039095197552358,60.45222992553213,13274.730225215537,0.9717166025648505,0.8937343031994673,65.76278168524875,14636.880499872494,0.9617154789450296,0.8570734089411676
70,3.755843682,38.75609501,148.5178613,0.068561188,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.78376104438014,31175.453345003727,0.9233917280990775,0.7503500797569091,93.09597614787165,28223.001723152076,0.930887567313385,0.7740717217577435,102.74689098197904,33338.11188405436,0.9078225318872655,0.6744591387510919
71,6.594914394,20.0,953.8900784,0.013840883,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,54.6550140133343,11545.97537043762,0.9749464322511304,0.9075409810898422,62.95633553767557,13941.608924308553,0.9705706461586776,0.888395864795202,65.40560140759067,14727.971661106447,0.9610659353959554,0.8561839196028571
72,4.223797944,50.0,310.2826586,0.009044773,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,53.06431886027729,11129.172467191534,0.9759385053397279,0.9108786971577033,58.232794473179915,12785.259263430404,0.9734784436970999,0.8976525728693793,62.42098383593833,13696.30702227709,0.9638824571337186,0.8662579452769144
73,5.066317692,44.70329296,1.0,0.001131087,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,54.05769502956401,11175.928078865583,0.9762213256131527,0.9105042828838781,63.72094151209376,14281.231057547455,0.9696751178686936,0.8856771517196654,64.77284753224207,14565.925493166811,0.9622177721825275,0.8577662722344825
74,5.364705249,22.72071706,195.2649783,0.009832159,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,56.65426545593477,12685.765137178294,0.9727232737458239,0.8984136583461522,60.65615291194633,13363.59103106414,0.9709473701973089,0.8930229625325345,68.85338235926011,16659.947002393237,0.9566113306629169,0.8373185165859882
75,7.0,50.0,1024.0,0.022498919,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,59.99152227894397,13312.649124804755,0.9712153118082343,0.8933936339128042,69.36412550124216,15862.47062229065,0.9661544511513879,0.8730191525509269,71.24365101857117,17141.308901967568,0.9549163968202111,0.8326181014003643
76,4.0,18.02519938,452.0,0.057652219,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,57.908365049209365,12650.08340100789,0.9724228201068825,0.8986993941297026,63.97352728107522,14413.539543125182,0.9687548460312654,0.8846180075281072,70.40005750190848,16512.061469567016,0.9562859370427219,0.8387625930798801
77,5.426623111,12.56306298,772.555947,0.082603825,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,98.74521367186657,31244.269169480973,0.9232500069851088,0.7497990094997398,96.21794661971292,28848.549106533534,0.9269465821095477,0.7690641451479747,103.04710297193886,33594.659498391324,0.9071665913860065,0.6719539959399733
78,6.958494624,10.0,346.8646868,0.0001,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,77.4579085896505,19549.450751171702,0.9561687983156356,0.843449948688287,80.90144130695116,20653.410505742286,0.9539084114623093,0.8346671441555032,83.36517014231467,21694.591128980093,0.9409354478106301,0.7881560927885335
79,6.561057433,22.0,2.704695078,0.0001,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.02028431406367,16613.688389148512,0.9628062546753454,0.8669592408041373,67.1982346446618,15591.38571028123,0.9660475222387719,0.875189217522347,70.73529196685872,17188.16385669713,0.9531465171504382,0.8321605709208492
80,7.0,19.9896609,422.3947549,0.0001,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,71.9233190589476,17353.59616892536,0.9614544151035046,0.8610341331187945,67.38872898682797,15873.744908814802,0.9655411115100586,0.872928900629186,71.78020807884533,17739.076928081886,0.9523184047531379,0.8267810006453755
81,6.410070418,44.76902744,107.9595746,0.02252959,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,54.46816986228109,11451.199080046828,0.9758916454270302,0.9082999401681643,57.51019192161907,12376.18236602521,0.9733523870486455,0.9009272790826317,64.95026155087098,14549.875312732062,0.9627123924522217,0.8579229994534715
82,5.230596142,37.12595257,226.5184351,0.039214316,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,53.63526577519235,11219.868322280387,0.9766206961815499,0.9101524137982044,59.12339633140756,12876.35405284337,0.9726207522036788,0.8969233489147199,66.76090256484565,15142.78883240692,0.9613920197926,0.8521333021091118
83,4.0,27.46640444,263.5535155,0.076833508,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,57.970764932851004,12619.759226886232,0.9723650051151989,0.8989422270908509,61.075964611975344,13867.61264037104,0.9702151738494335,0.8889882133054817,70.01384589463922,17049.36518862333,0.9544143781092768,0.8335159157616756
84,7.0,27.01860809,233.8168636,0.054173099,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,55.53099004793855,11521.738565416363,0.9757709951646588,0.9077350670065262,59.728438181466515,12970.44428482356,0.9730218562644697,0.896170146108044,69.77330815350749,15509.531072595728,0.9603391054512951,0.8485521279519598
85,5.383336197,49.89484393,170.8636322,0.011828635,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,52.60647247340651,10831.421908711169,0.9770717066211386,0.9132630539256498,57.74305067826394,12756.759018974108,0.9724297654986874,0.8978807205066383,63.657769015065846,14058.927925375954,0.9636671018046968,0.8627170152592751
86,2.488447134,10.0,1.0,0.009212917,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,67.29577172713296,15531.776098630919,0.9659861910394124,0.8756230864922394,70.4024848889748,15679.142624366126,0.9646551099440246,0.8744867136321677,75.39990999359082,18816.547132136893,0.9496259844191169,0.8162596915977005
87,5.872328264,10.0,1.0,0.008092312,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,122.70288492876358,42445.645411464175,0.8875556377487203,0.6600995060321463,123.17922492801985,42346.987191095046,0.8888689689749417,0.6610076419694715,113.7134688573297,35580.314102908866,0.8929371630862805,0.6525644242586004
88,2.781288759,21.01727735,1.0,0.0001,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,76.39279205439779,18480.048257245016,0.9580484695457406,0.8520136171732987,71.78122022620468,16888.503370111062,0.9632430676637658,0.8648056459080429,76.16581516881779,19226.619167939363,0.9469562255497683,0.812255409526373
89,1.0,30.2222168,184.0799956,0.0001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.77889482900468,34843.02305813649,0.9108100909161205,0.7209805473803637,117.93283491797757,40016.98383577869,0.8762739355661274,0.679659578837458,110.17136623931954,34977.650436531716,0.8997418220657128,0.6584493300888457
90,6.058227909,50.0,385.2659524,0.018596543,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,59.4037913571193,13430.45131167057,0.9708891920456507,0.8924502857526331,62.06373053659431,14095.122358181075,0.970129432185847,0.887166972626251,72.43527606623869,17752.888551963522,0.9524875536748454,0.8266461325415875
91,1.0,24.0,969.1715683,0.037543186,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,92.85161704367427,27768.197073490388,0.9337074130578594,0.7776350480625072,96.83355337668317,27755.479979016476,0.93243665295934,0.7778142854910237,104.0449456819653,33441.37327392205,0.9088431915831857,0.6734508092479635
92,5.010730309,50.0,750.10969,0.045408804,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,56.838670565633784,11877.168267967123,0.9750716458714794,0.9048888214070843,59.226181730981125,12866.842874327727,0.9727996333820671,0.8969994869601048,68.6526264865536,15354.90494931868,0.9604919637344445,0.8500620251386468
