,learning_rate,num_leaves,max_depth,bagging_fraction,feature_fraction,num_boost_round,GHI_integral,DHI_integral,DNI,Cloud_mean,Temperature_mean,Wind_speed_mean,Precipitation_intensity_mean,zenith_rad,azimuth_rad,elevation,hour_cos,hour_sin,dayofyear_cos,dayofyear_sin,power_lag1,power_lag2,power_lag3,power_lag4,Wind_cos,Wind_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
316,0.173395272,37.58443569,27.63646613,0.604792823,1.0,755.5751588,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,2.1411113262835104,12.009863082817857,0.999998409561703,0.9999936399477138,188.66196908349804,118941.28189503963,0.9839758393775777,0.9370316018049389,210.3368118531514,149713.35337712994,0.974482900467562,0.9022086375251348
317,0.038074429,80.42867108,20.04123818,0.675156064,0.433246847,134.8008253,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,156.92082123005983,82100.27171633666,0.9884026089148292,0.9565222336651806,246.9493745459363,196683.0536035747,0.971489622778271,0.8958745303547386,262.4609673088574,218570.9540125228,0.9615428064072684,0.857231496669015
318,0.104006576,91.78254291,34.46812169,0.511377422,0.887747247,100.0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,38.69593728452164,5414.19337446311,0.999277248093001,0.9971328105314956,178.3345784209155,106937.99551457883,0.9857210635921078,0.9433862307816234,202.475647728283,142478.57940089976,0.9756764050782327,0.9069343242349305
319,0.075794355,20.19392169,31.17672745,0.1,0.596264367,100.0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,110.57484817772624,39960.73478079889,0.9945712793013045,0.9788380299718114,179.20638743818728,106182.83229380661,0.9857585021729175,0.9437860198004588,204.86547523975474,140521.67988118337,0.9760359853158082,0.9082125527024835
320,0.020704759,64.98484813,2.168115612,0.168100772,0.744965458,452.03701,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,487.2484895308759,576009.805917431,0.899030036327251,0.6949630101740647,506.1737879383801,641212.0765322794,0.8860745989954709,0.6605375634155632,525.3798834770696,647454.5912214181,0.8640548998063472,0.5770887152820838
321,0.070448244,61.96879276,64.0,0.420939849,0.808657804,100.0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,96.72261559119245,32129.500693582697,0.9956408076561594,0.982985209495573,193.71450545112796,134342.18603670425,0.9817912861123558,0.9288782487461408,210.42936298968442,149335.01655647243,0.9748569785483134,0.9024557635986074
322,0.082521523,8.150613516,2.0,0.609707712,0.732844635,971.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,247.52965153755753,192326.51942851933,0.9724242057070356,0.8981498197643801,244.96139613309757,195176.09024084706,0.9729176350172432,0.8966723279535012,255.66339491277918,194146.965781427,0.9662336569458613,0.8731850173958695
323,0.01,46.0,32.57097166,1.0,0.861990279,745.0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,84.84870318442128,22539.545067054827,0.9969572977038779,0.9880637535877541,188.44677825351692,114009.41555568753,0.9846201573584238,0.9396425684815483,206.3208889403104,141438.3504606675,0.97591077999775,0.9076137920516378
324,0.118766125,58.63303067,36.51283485,0.7211058,0.426353965,100.0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,78.79095754952863,19932.897081122228,0.9973133642605819,0.9894441537944803,197.4108847885065,130264.5225745312,0.9823242796886708,0.931036994074093,208.09741637968654,143590.14511915873,0.9753887520104888,0.9062082599018775
325,0.057097846,10.0,52.0,0.992331194,1.0,387.7524274,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,134.3241753268541,65097.195318693164,0.9910708040464081,0.9655265373920187,205.10445855717862,144429.04267175074,0.9802815713072142,0.9235381919129497,216.91118110106956,156100.1607877149,0.9734463377665337,0.898036834646788
326,0.048678698,25.96553549,8.702706918,0.77916212,0.689750159,386.309505,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,74.24777325412589,16541.31930132509,0.9977763240332621,0.9912402285593223,183.49263269972616,109717.08527775461,0.9852437992134917,0.9419149600164244,205.41139968624915,143821.60479235378,0.9756081625265502,0.9060570726076972
327,0.089954177,27.10446247,18.23022983,0.605384763,0.86498874,817.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,224.43862419779933,156469.6098034996,0.9772299999813172,0.9171385308316435,442.90129819730504,619472.1523063509,0.9056808608595144,0.672046840796622,405.1296069632845,546353.2756675421,0.9061726258787859,0.6431271492159611
328,0.129315193,87.3886243,54.07325232,0.354921511,1.0,666.3901002,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,5.4741324693745765,234.12441513738875,0.9999689822463315,0.9998760149460919,201.687399506461,139082.21123823366,0.9811906160551672,0.9263688441929939,224.88867082187144,171493.57636665637,0.9712894885627166,0.8879819995325512
329,0.03566621,46.20462831,18.0,1.0,0.569829951,128.0,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,102.54345209418044,33768.98089209276,0.9953699561496866,0.9821169914557147,176.59809557285513,106978.10922566103,0.9851769803636835,0.9433649942849902,205.68580323897874,137925.4017410741,0.9762322069281959,0.9099084173061267
330,0.126440686,31.47829947,12.08041366,0.674149106,0.588148975,450.6481259,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,22.065428326119097,1241.7833499821213,0.9998351023024312,0.9993423899190549,188.13164991438916,116204.31724265861,0.9845214052440143,0.9384805712235553,207.62506046677368,145673.7871184392,0.9750975096188187,0.9048472444318264
331,0.06111631,83.25188766,11.0,0.836215222,0.696044867,206.8351969,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,60.20256264383966,11581.478620281521,0.9984467561834917,0.9938668068845854,178.12679335122047,112230.7564756696,0.9849462516711759,0.9405842038113462,204.62477429153338,139616.02167376433,0.976106279693387,0.9088041201748716
332,0.106826824,92.64033655,29.0,1.0,0.795695634,1000.0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0.5133060951995249,7.427820545651321,0.9999990165158283,0.9999960664558191,182.03260444631493,109145.916264564,0.9853407342101501,0.9422173411349581,202.14825468378956,142397.5718407017,0.9757205819267956,0.9069872376157602
333,0.043028077,62.87983376,48.43925201,0.218910826,0.672941951,547.7233648,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,0,24.171812312995982,1702.424263296174,0.9997737518567806,0.9990984487289146,178.40586344755633,107155.52815471284,0.9856969127916236,0.943271067385987,204.07965931448913,141449.4375738982,0.9757613998570417,0.9076065500529498
334,0.088698396,70.30089877,7.479621234,0.893756399,0.749929025,172.8427193,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,216.22937600059132,163882.99867936168,0.9764348171436155,0.9132126292169995,341.77655695983304,377263.1179459242,0.9427871233395673,0.8002741028460368,339.5817491541509,393759.53773696517,0.9289272002631228,0.7427999519470176
335,0.01,74.56616639,44.40375684,1.0,0.575275346,1000.0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,51.46365388209669,9130.059846970444,0.9987766930825661,0.9951650024981524,176.22433091251668,106367.26800483589,0.9857201149285743,0.9436883781649523,201.90087764187177,139537.73657962336,0.9761429698838087,0.9088552552663302
336,0.01,87.76728009,11.04816875,0.48613934,0.561268647,641.584223,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,169.22201520982833,100605.2255372967,0.9859446402402515,0.946722582075182,228.68568337780252,180169.726625979,0.9751171520712693,0.904616808326554,226.3629403668262,172219.1306108127,0.970281950819078,0.8875080742848364
337,0.186483253,50.6335964,38.45234538,0.911463433,0.674315689,163.2109909,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,82.85763179132083,20739.392692791636,0.9972121056842103,0.9890170586458141,206.84341840460678,148611.9221043834,0.9800490427027707,0.9213237444686354,224.64244562011456,170633.58829871574,0.971493036487886,0.8885437356968878
338,0.125334658,97.0,53.3197453,0.307491608,0.804909353,979.5566117,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1.0318860435341577,5.034718162152705,0.9999993333591742,0.9999973337688751,204.2527427606177,139642.9299591532,0.9809362330289152,0.9260719955368188,227.51592203899938,171691.1775756386,0.9706414254620408,0.8878529282705885
339,0.106081117,83.40301962,11.68786616,0.726398981,0.492278078,713.7114632,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,60.96196579301257,8821.598098646577,0.998815762019379,0.9953283543060878,293.0028092634287,257856.46374336138,0.9640682138650104,0.8634888725977364,309.1987877423801,287193.20164149936,0.9490705824508923,0.8124080861959293
340,0.096193052,53.51218705,17.91416005,0.90684436,0.769261608,596.6531201,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,18.2397053044773,858.8553712916013,0.9998860050843812,0.9995451767409804,197.43990493349355,129214.49499555456,0.9825381046963823,0.931592886474573,215.31885438030645,153495.899250989,0.9739690789614335,0.8997379139304493
341,0.2,76.54814791,19.09709288,1.0,1.0,450.8953102,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,60.45980508880604,11753.85379304135,0.9984195890097717,0.9937755223208866,398.497394904847,530666.4601750933,0.9209386463679989,0.7190612339073644,383.46089795781614,510626.638071084,0.9140643215647577,0.666463454818592
342,0.129088569,38.16880995,43.44938315,0.1,1.0,945.5491297,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,17.06987232068351,762.9562516767598,0.9998987685986617,0.9995959619506656,202.15976851095252,140347.8893509524,0.9810197304199112,0.9256987847979827,225.32809622620277,168178.76187553065,0.9715948213715093,0.8901472053617336
