,layers,neurons,batch_size,learning_rate_init,GHI_integral,DHI_integral,DNI,Cloud_mean,Temperature_mean,Wind_speed_mean,Precipitation_intensity_mean,zenith_rad,azimuth_rad,elevation,hour_cos,hour_sin,dayofyear_cos,dayofyear_sin,power_lag1,power_lag2,power_lag3,power_lag4,Wind_cos,Wind_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
77,3.0,40.0,806.4607129,0.076148504,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,196.11346236524497,121442.3565935234,0.982917266358749,0.9356878815046312,225.89540814405288,156299.8460250758,0.9783647376368826,0.9172537004349862,231.4920623818708,162625.67518523848,0.9719138780680123,0.8937744296616047
78,3.553753364,46.50702103,610.0,0.070880892,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,169.57525153129194,96900.01362266572,0.9864616952786209,0.9486847477839863,190.56644079087653,119589.03434525507,0.983239411275701,0.9366886768459413,216.71738141508973,142625.79500519417,0.9753791408003909,0.9068381643788003
79,1.0,22.30543897,1024.0,0.082610595,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,232.50196145201733,161689.97744025552,0.977137717766879,0.914373985483037,240.0557089071457,161477.20618417242,0.9776201366235556,0.914512767506544,274.4769490214036,213031.87414442637,0.9628759268814543,0.8608495718436038
80,1.0,50.0,861.0719271,0.066907117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,745.071571096524,1081780.0894964824,0.7568349924993544,0.4271227004060071,758.6996506566418,1075205.2354888245,0.7543105276064387,0.43077836112931434,718.6998787427259,1045398.41917925,0.7215235397367987,0.31715552798361246
81,3.0,25.80647033,874.6075084,0.024688357,1,1,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,178.32886717142367,106993.07782941329,0.9851620291357822,0.943339772937868,198.63347611586235,122524.79439230714,0.9832134728187603,0.935134463668627,215.3438093022205,146479.0430431041,0.9750936780802416,0.904321258791684
82,3.874112995,19.04635456,274.0046426,0.063688786,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,341.86657275872216,402948.39113741374,0.9405056528983005,0.7866109864362629,333.3835451344933,361785.1727586935,0.947047908073096,0.80846824200666,392.35295977775513,508197.89281543077,0.9156812400983683,0.6680498885086879
83,5.235632864,28.50712736,355.521373,0.061200522,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,320.62965034226335,296776.8881309285,0.955564266189457,0.8428361328655165,313.611690475426,273508.67490885017,0.961145319338721,0.855202475733682,305.84896883944344,280193.29830415844,0.9483578989647462,0.8169803576006489
84,4.656188853,50.0,853.5146189,0.043079005,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,225.40833563668946,152270.28504635542,0.9800111084879781,0.9193623634297372,194.44511278606217,120496.8233976608,0.9838012946509714,0.9362080865780522,262.9970345792032,204360.0947101864,0.967357477739744,0.866513897081311
85,3.987707374,40.95458296,203.7174643,0.095851923,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,224.48369441957132,160896.13130225646,0.9779776595120332,0.914794381861419,208.09866115935105,145260.40102397374,0.9797962793525594,0.9230980646255058,243.72153832072846,184051.4348703728,0.9694495897219344,0.8797793237849074
86,2.365141816,50.0,848.798447,0.092855623,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,267.44041231308233,222061.9736251046,0.9677208455329217,0.8824028422892544,328.2867501757259,280373.4959834761,0.9560510412553456,0.8515681884611911,284.36325444071423,239031.72805714927,0.9572346017963232,0.8438667103892359
87,6.0,27.0,43.0,0.01870936,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,215.94021096349707,145137.29175823752,0.9796007442387417,0.9231397762076162,235.12494135920497,168364.33147440577,0.9770509993394096,0.9108666722166229,265.7088711323536,206512.83930664553,0.9642221202183642,0.8651077444409527
88,3.215966238,50.0,900.1985233,0.1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,172.5914974254368,102299.96585776687,0.9859847554129958,0.9458250999827209,192.23037473386808,125487.89877540084,0.9827652120286922,0.9335657741966837,221.1698754478333,157487.5511289448,0.9735872924870045,0.8971306042492123
89,1.329410545,35.90789601,1.0,0.089123869,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,189.4161318787739,127926.75980758139,0.9822239634886385,0.9322539419832658,214.23171389535187,147116.07102495633,0.980371944170823,0.9221156591420706,237.2812101906569,175275.0662033378,0.9702045225106517,0.8855119657314753
90,1.886222039,38.98710786,981.407884,0.070993235,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,189.0200687756928,123291.98525909497,0.9828968412004473,0.9347083753319141,199.9337687209699,135133.8313197032,0.9813894437206779,0.9284591458525541,233.18584226187667,172465.79030791082,0.9708631514716157,0.8873469584771763
91,3.163415845,50.0,660.1030562,0.044705329,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522.3831559388219,555791.2753111343,0.9073108410594859,0.7056701190661179,515.8631583706301,521786.8051800888,0.915993360470034,0.723762189224574,526.2028861821275,574447.8132129621,0.8783495116127865,0.6247760599998433
92,3.418250129,41.30497247,237.134387,0.020411348,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,188.2118291696701,116493.41628956166,0.9836465585891424,0.9383086873271022,208.10177626771863,128111.08886135844,0.9823214983523141,0.9321770378787106,228.9379533614163,158474.85523279765,0.9726139477698649,0.8964857064407343
93,1.715202221,10.0,620.4522279,0.045095404,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,226.2154390913898,167364.12318206343,0.9763948147572143,0.9113691332754293,246.7249050179851,173356.61183090616,0.9756995263605733,0.9082237219105475,254.63524418638923,197226.7882909351,0.9662287930283004,0.8711733061316986
94,1.859118552,11.4770483,1024.0,0.050544873,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,186.74689360625698,117156.09901629722,0.9835359248827347,0.9379577510373092,211.91188140918868,138007.85742364835,0.9814055753060817,0.9269376150833135,230.66061575367783,156740.97597177213,0.9729098131076093,0.8976182601607454
95,2.282922648,34.42663162,815.1440579,0.07807276,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,183.51620853855923,111730.60031882726,0.9847484919808903,0.9408309274554516,189.05891678365745,119290.61957687944,0.9837848843706509,0.9368466598411047,226.28066267475205,156199.76062322894,0.9737820643333038,0.897971776965576
96,3.192219237,50.0,1.0,0.00554992,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,208.41724088534934,145838.85708645018,0.9788439867967403,0.9227682488938695,216.09860414862771,154113.48324332267,0.9787948630774408,0.9184111771331253,235.96516331255432,167911.03989697344,0.9705471023691793,0.890322078854692
97,3.800112966,13.22570071,573.0662856,0.1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,186.7137227338366,107977.35150766156,0.984916250733564,0.9428185320199298,197.17761294504788,120675.20851435073,0.9832036930911063,0.9361136481721359,224.91356755709526,160983.14787934945,0.9720920361835244,0.8948473131387414
98,4.532113289,48.09247902,738.090216,0.04195971,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,179.30343811838878,111946.94456994797,0.9844121976544786,0.940716358226855,200.62606081420742,131359.76872088818,0.9818935831037748,0.930457162628134,223.50986221774332,152623.88572663712,0.9739846306890184,0.9003075050104652
99,1.200726735,23.56161591,353.8657793,0.077509135,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,199.83140043244813,131575.36770450437,0.9818375092209197,0.9303217520127152,207.66974166517795,131914.20772115237,0.9817713679029704,0.930163638502723,239.42861920445463,178740.2612035814,0.9697848510975299,0.8832485327599265
100,4.43577714,46.39043828,4.188335604,0.0001,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,168.90576503750688,97165.85984198643,0.9865788412517462,0.9485439638430445,197.40408908043136,127067.49988815757,0.9828500838136038,0.9327295216334636,221.27245674060313,150943.38531418567,0.9745133138751193,0.9014051921657267
101,6.319262012,48.27657674,458.6391457,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1065.9444832810543,3024012.130659245,0.43434606490490324,-0.6014233578267185,1076.8360784723866,3048172.3349740333,0.4361441377570501,-0.6137250775991387,960.8050562566702,2453606.6839763448,0.4317570711267428,-0.6026729426002964
102,2.062316775,35.0,220.892801,0.079352308,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,229.4405918387652,175813.35644429427,0.9756098782760598,0.9068946804897808,211.17444883442585,149993.042207991,0.9791794721408648,0.9205925692260825,241.15495436964497,190129.4593582899,0.9681930562578124,0.8758092150242562
103,6.0,50.0,430.8759097,0.1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,203.20245369255383,121437.19378677353,0.9828586225438183,0.9356906155675132,198.44175568017764,127303.56292484836,0.9832263772977523,0.9326045481082362,245.19358383719805,163027.81093862295,0.9719444956376085,0.8935117583478157
104,2.673869812,50.0,624.0671549,0.067966916,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,324.52939981486,352828.1847914449,0.9455853356012716,0.8131530985950629,319.43697661008684,342626.0451685823,0.9497985191828614,0.8186112264771714,354.84010234796114,407776.28163308534,0.9278734568811503,0.7336443459029129
105,2.0,49.15314928,341.0117226,0.094653164,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,426.50963607911257,484053.0526988056,0.9214998058134456,0.7436604644670508,384.65228838764693,460727.2372674938,0.9283489990516344,0.7560875780608196,431.98477960520535,519445.49781570747,0.9042389553855674,0.6607030580974722
106,3.073853326,50.0,458.6391457,0.072962772,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,173.73357581442124,103108.01779558533,0.9854636249738484,0.9453971806518293,191.64576275757355,123036.3296379685,0.9833626915130627,0.9348636531096148,212.99616037263687,144015.1253929145,0.9752584225341642,0.9059306667609982
107,2.0,46.44120386,671.9204496,0.067381441,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,218.4182239743658,152780.60707912405,0.9787220546616824,0.9190921126542845,206.76132803239645,138597.23711813558,0.9806956638718569,0.9266255930948225,237.38128005503026,179946.682080151,0.9696013575403012,0.8824605099244439
108,2.232798998,46.48894545,430.8759097,0.040576179,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,246.31090206793087,190789.25735580554,0.9725393351343385,0.8989639062441881,222.56204086909202,162297.8856195209,0.9775144677713837,0.9140782937170222,254.0503027512535,200630.12925386787,0.9652174807858748,0.8689502756389319
109,2.996037928,48.24447273,438.3009577,0.056769475,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,279.1752516345461,238231.17657190535,0.9648397535720806,0.8738401321685108,260.75126018737205,221957.91439370342,0.9689207804918823,0.8824938312971818,292.2836266386596,272958.3740760757,0.9506422043319208,0.8217061424535497
110,2.94511094,50.0,429.923011,0.094418669,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,200.08674956699213,133309.4976648215,0.9817510742498875,0.9294034103844514,209.77434653438536,143428.34950062362,0.9805999639946045,0.9240679663114317,247.73575099895862,180784.4969886426,0.9698341314024218,0.8819132570605209
111,1.062316775,48.21668763,78.59771989,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,640.9149346542922,851487.6025688562,0.8349368120978717,0.5490784835719649,649.8810083613652,888211.8862235978,0.8183361321163901,0.5297740293175179,656.6790938853338,909632.1246404102,0.7983539231450689,0.40583680204253114
112,2.996037928,16.71390285,220.892801,0.074911906,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,181.95517504215064,108390.92748488663,0.9850658413404528,0.942599514965253,202.48256609316175,128925.70636002732,0.9827065826249165,0.9317457733234984,215.0989966627382,144573.13364283156,0.975719711391547,0.9055661809900186
113,3.355792454,36.86506461,476.2792339,0.033408902,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,224.09479848149184,156709.0308870054,0.9777210477524388,0.9170117408258778,230.56856622369722,162673.140778384,0.9770934568942186,0.9138796308483229,253.84568109907784,188782.90806631942,0.9674279467268163,0.8766887697367365
114,3.905991681,46.65694477,1024.0,0.046752444,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,166.34031570124472,93642.46468068982,0.9872449220326284,0.9504098450188994,194.56644515376374,122695.12072138346,0.983580973513213,0.9350442916447383,222.48515917283657,150029.3011465092,0.9748825534111322,0.9020022633965648
115,2.937561233,49.87266697,873.7400967,0.1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,245.7451439213804,189938.51284557887,0.9731021114801979,0.8994144342418793,283.2896355165522,229586.17247710616,0.9673992180783814,0.8784553748010236,279.9576434857261,222160.02055949034,0.9616493690919364,0.8548871519614538
116,5.0,37.0,572.145532,0.013294111,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,180.9225285526353,109904.96437596586,0.9843657849486184,0.9417977278237917,189.69510340982123,116141.60776836595,0.9838410028350741,0.9385137700850855,223.75300098370056,162219.55999224988,0.9715590934867117,0.8940397003081318
117,3.492366213,24.48470362,443.5609465,0.046853605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,281.4075359689201,238728.44382424187,0.9654414997551056,0.8735767948012759,296.060222970291,242353.53009816134,0.9653631969706334,0.8716962408336364,294.41523962523456,274216.88669247366,0.951326147547425,0.8208840937807146
118,1.0,27.99585257,1.0,0.06077187,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,186.60007068904102,111845.46139676626,0.9847450536558164,0.9407701005787166,211.25605496305033,142505.79165788754,0.981102568998746,0.9245563752866321,228.38488258915072,156795.43394384746,0.9738751861906646,0.8975826887226155
119,3.400397833,24.5797263,445.6264252,0.051690721,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,1,0,178.87503475064284,104052.3132687335,0.9858401870801626,0.9448971109556605,190.6512274320647,113962.12091467122,0.9842860101813488,0.9396676066158324,221.36927675222694,159798.63849131495,0.9728957981953357,0.8956210235948046
120,2.0,49.15314928,341.0117226,0.094653164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,279.1609521531478,240237.17543786985,0.9644931146135705,0.8727778171707765,264.59695012027265,220608.44334300933,0.9691523723380712,0.8832082512960162,290.0104012899052,270863.1604355716,0.9510587238427086,0.823074716411443
121,2.323184146,27.77067173,142.4112691,0.055437303,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,231.73645304221756,177877.07120277686,0.9752325715070768,0.9058018009392597,213.21049773688335,160535.1593069104,0.9766602343951232,0.9150114941213975,240.72147723808442,187187.85431022197,0.9684971579263477,0.8777306439350687
122,2.101035578,50.0,1024.0,0.024807188,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,507.87996872514725,632789.4505614929,0.8898441480738373,0.6648942653234022,496.0529198319936,615812.1154359252,0.8910202037918112,0.6739844915045482,467.00046953256293,581412.4917307848,0.88499214571594,0.6202267971178501
123,4.412299242,34.18858997,98.53311758,0.010441801,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,193.72134026357884,133374.55426615814,0.9812132178536812,0.9293689584191616,184.69773011254816,122505.47209006251,0.9836977825852196,0.9351446930389717,217.0400267057179,160059.15778227555,0.9723948572223974,0.8954508548300328
124,3.007336898,50.0,452.8548331,0.09377637,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,166.05282329146385,97558.2561449964,0.9868543635805087,0.9483361628892076,196.40138535772195,125143.92265925567,0.9830852554917046,0.9337478777078106,213.96988563996,146511.78725611442,0.9757915931129437,0.9042998705779327
125,1.810261327,37.21360213,440.5978644,0.007563904,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,333.8615502741871,359230.8133537209,0.9456824617955639,0.8097624644017795,315.4110556524748,332844.7556955754,0.9488860365337345,0.8237895137848614,361.29383166383906,425363.57644393534,0.9264152311055768,0.7221564893890873
126,2.689438962,49.42802062,582.8243533,0.071978975,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,334.08376222557047,325410.70813734963,0.9493185013818737,0.8276725468080451,347.6387241454064,357470.7755009166,0.944301507282282,0.810752315964591,367.0908742816484,373433.10132400313,0.9300498783113867,0.7560769901419682
127,5.856453927,24.85162057,71.92428585,0.067425303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,624.0690364831394,840189.9107527471,0.8355677812611992,0.5550613919672103,621.5441047600641,880818.5008089526,0.8513248272173317,0.5336881424780753,636.9327530892534,879107.0159611207,0.8017123666951733,0.42577551759532195
128,2.24738481,32.88203999,292.3320626,0.03636277,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,240.51932325968147,202216.85935766858,0.9711349625113561,0.8929122014298488,234.01395572454825,197560.04789906697,0.9725819895821275,0.8954102430599196,258.8274096872796,221539.14413868092,0.9613731563990824,0.8552927026337878
129,5.003962072,28.46618816,527.0,0.068833161,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,197.97029858263468,129849.10946476438,0.9815578173015684,0.9312359250210615,215.8858719764002,148638.06908318307,0.9795536154491681,0.921309902063825,241.28589846169845,169256.83019736048,0.9708248118549916,0.8894430212147981
130,2.4940785,29.0,297.4334634,0.097288801,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,182.9435414281392,113981.18097179313,0.9841395621722097,0.9396390895028879,196.79283593337354,129086.64853086407,0.9821928559025723,0.9316605693426924,225.41997013510382,161744.26020389778,0.9724568324334055,0.8943501616854138
131,2.731026066,50.0,490.3013012,0.1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,169.63351233733138,102002.79137827101,0.9861673613192528,0.9459824744019535,189.61349363815432,119514.04071481577,0.9834366871151948,0.9367283790309888,227.87087794713446,158669.11623099598,0.9738109249528638,0.8963588169732217
132,1.902463781,42.92844518,1024.0,0.1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,174.65823308831168,102069.46200739745,0.9858224669761033,0.9459471676974328,198.1756879091536,125643.1375582437,0.9832672841184804,0.9334835896318496,225.23713345131162,150077.589118048,0.9744387619021688,0.9019707221450906
133,1.0,11.64259148,194.0,0.0951244,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,1,1,0,201.10291253831696,126014.23528353374,0.9826548707984264,0.9332667558586383,210.75900479248403,135680.30688438323,0.9817595485461701,0.928169837629098,245.4830727030368,177342.05683630382,0.9699799768282377,0.884161826778196
134,5.736843842,27.7100425,1.0,0.0001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,277.28678153823904,239694.39104663912,0.9645238197930619,0.87306525900792,265.5551127753624,223114.06199208918,0.9683204776262192,0.88188175817011,292.1104324689242,273305.4429557331,0.9502785163677816,0.8214794403067557
135,6.319605675,46.71248698,19.3009339,0.009935654,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,156.1858888920598,89762.2142039368,0.9875351996122327,0.9524647057400883,188.56398715289754,121786.43799335386,0.9837770840050362,0.9355253550311413,206.33625579384727,138291.68794309892,0.9763909502390149,0.909669162584061
136,3.664838676,49.95412731,545.1245088,0.098564753,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,989.8644765057605,1663745.135724943,0.4310453045538323,0.11893199937671284,976.1874922729227,1665280.8612885433,0.4524016252121269,0.11838794143176035,950.3594933070341,1434117.8000953263,0.43276387154103324,0.06324766323615094
137,3.0,50.0,991.7031136,0.050117227,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,165.6803188157104,97261.15724335011,0.986450355127595,0.9484934972847471,198.57740511849835,131263.68210756272,0.9821318144510903,0.9305080315950116,212.4956469046275,141098.3321816543,0.9757029948303125,0.9078358888120203
138,5.191905457,39.37265181,654.5178891,0.05642178,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,212.81021923296052,160205.79043725212,0.9774367325258742,0.9151599650463778,203.34319211793826,150269.81770261456,0.9785209848361919,0.9204460422231915,225.91728625771836,170819.822062691,0.9707317173023168,0.888422089543708
139,4.910718199,14.67710166,938.496177,0.060414744,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,224.72477479866478,164302.3264683133,0.977001479422142,0.91299056618061,217.88019514148655,155151.03941476578,0.9787875297515124,0.9178618871884379,236.75043757854988,184986.89846789697,0.968393841134631,0.8791682877104092
140,3.887927625,48.70711358,48.31829692,0.02247849,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,194.65598629317194,133988.18756429025,0.980731764539322,0.9290439971907307,200.28296302826382,136263.25613820422,0.9821499836948133,0.9278612199636646,224.0802591998947,170193.4649252162,0.970129435861193,0.8888312201689184
141,2.146888509,50.0,437.4027057,0.1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,192.8647753400873,127142.94723798642,0.9822136033696862,0.9326690248939399,188.76257129770573,122316.3021096118,0.9834833239002186,0.9352448410318787,234.5374435215948,166393.58901394196,0.9717183509480634,0.8913132635819924
142,5.516016243,44.99306088,963.1826619,0.028841007,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,285.1954104692253,306670.34971067717,0.9540259774499643,0.8375968614013122,316.7947273723173,345883.560497139,0.9501714164654724,0.8168866736636572,343.4135329276406,420014.36002130335,0.924699839153536,0.7256505475364884
143,5.543418523,49.32394528,250.3549035,0.09066886,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,211.76568623173182,146342.09866384318,0.980019508587459,0.92250174770874,205.32394709584196,144237.58201564668,0.9791344415496693,0.923639552606564,247.93441446629703,188251.50859700484,0.9687984203485025,0.8770358749010421
144,7.0,23.0,701.0478517,0.039055854,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,162.42581718468122,95251.71144397545,0.986667204635659,0.9495576376718771,194.50984205437325,124860.62234017518,0.9832045662654356,0.933897859001239,211.3378336101414,140166.65641266102,0.9759707858810295,0.9084444507123417
145,1.0,12.8894332,399.1105948,0.099882609,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734.803458616022,1198548.0426449194,0.7158145024553795,0.3652860014980708,693.0653212983191,1216622.9183966056,0.7081778907463179,0.35591078927131004,683.7209466131219,977752.2847110402,0.7562852614504576,0.36134135046759874
146,2.688985299,45.00540423,957.8035711,0.035257362,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,186.04472776361627,114324.89126171797,0.9838565662930477,0.9394570711567872,192.21504656076155,119265.25229009287,0.9838504513359997,0.9368600894711714,218.23836763117544,150576.32583037962,0.974204242514854,0.9016449519882209
147,2.523071385,50.0,413.8689357,0.070570612,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,163.06897175204261,92872.85676533516,0.9873557930257182,0.9508174055837271,187.96716023533608,119479.96114863758,0.9840071784777493,0.936746421006485,211.25551598524385,139420.3659981953,0.9766586993330063,0.9089319206326012
148,1.0,31.16168906,457.9866879,0.047262998,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,189.64606814338632,120922.25800685602,0.9831635141464098,0.9359633096408537,201.33171147791413,129294.02849051046,0.9821886592291983,0.9315507808515257,228.25619586949819,164231.68542695424,0.9720175532289067,0.8927253987893193
149,3.0,50.0,432.0795504,0.1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,219.98679000069677,154278.69341025452,0.9771610215298561,0.91829877243637,213.46927365916918,140732.7687132348,0.9808773064106926,0.9254950268044995,237.1942496757224,180875.05480621988,0.9675987896696217,0.8818541055408744
150,1.699784716,50.0,258.1738497,0.049578637,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,223.2654753129873,164831.45867785547,0.9766219885470796,0.9127103541169255,217.92585109110013,158490.82635982,0.9782768813808246,0.916093779169992,236.94056005987392,175714.77543895488,0.9700225722213824,0.8852247517704369
151,1.0,24.73419705,1.0,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,334.1131533180341,330678.4597120497,0.9484958590231696,0.8248829083904525,294.0359850175197,312760.2735880662,0.9540854168098015,0.8344223878109144,355.29090982259373,383442.19323143887,0.9300707032113402,0.7495391449018134
152,7.0,49.30581025,655.0,0.015446177,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,161.80249131844016,93545.21350242906,0.9873572251139333,0.9504613462370539,195.97632909065683,122425.49395294768,0.9834943833321371,0.9351870340588809,213.80021973013072,145786.61511969444,0.9757008334707961,0.9047735462364472
153,1.982305001,47.37062055,1.0,0.029522234,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,238.45390801338363,163614.91223495,0.9770448079965104,0.9133545995119083,271.36616494145585,202337.52448559646,0.9702169914003641,0.8928810114653447,264.00790496934354,196324.94734680356,0.9662111386123976,0.871762380203402
154,6.0,48.96702525,99.3180119,0.03527896,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,827.6980143139064,1271507.400197028,0.6903761921674603,0.326648980776032,937.6184372950787,1485563.8156036187,0.7129504994335142,0.21353148045225456,864.751309048666,1290218.3648254792,0.637448284784375,0.15724142876856906
155,2.3277757,50.0,117.1447617,0.1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,167.74662308030318,98356.82880212888,0.9861126283933439,0.9479132634923806,210.90835495598012,135303.74749457827,0.9811746760922827,0.9283691909673465,211.56937655664677,140222.91902973296,0.9757973067005391,0.9084077004969751
156,1.0,37.17749721,1.0,0.054323455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,304.2544803064884,264532.55378671456,0.962592666660746,0.8599117357220241,264.1788933994701,223831.86466389062,0.9686232105508662,0.881501748103434,312.35937711603225,295184.58646791463,0.9486607695865334,0.8071881883537674
157,6.161044076,40.27072048,393.9537138,0.043583998,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,294.5739992973995,251437.6910100071,0.9637117174063153,0.8668463703108025,317.7353702054728,251155.60959809905,0.9644765250617588,0.8670363545597877,306.2139930941988,284953.50686566724,0.9495250852751235,0.8138710338803937
158,1.678953277,31.1672973,560.0,0.029155996,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,236.0673121580222,194259.1917002965,0.9718270858558307,0.8971263362645394,275.4619271395688,223100.71791919385,0.9680067542997062,0.8818888226214278,263.8728863623823,226135.68063714023,0.9600386620684299,0.8522902879746392
159,6.189459576,48.30291949,994.5552395,0.013353324,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,228.23480961343043,176592.6723211075,0.9757681469733916,0.9064819788886197,232.2272820473008,181392.36511391136,0.9754403350988492,0.9039695344286263,265.58169058913774,237260.84247488956,0.9608207230896152,0.8450234362922355
