,n_estimators,max_depth,min_samples_split,min_samples_leaf,max_features,GHI_integral,DHI_integral,DNI,Cloud_mean,Temperature_mean,Wind_speed_mean,Precipitation_intensity_mean,zenith_rad,azimuth_rad,elevation,hour_cos,hour_sin,quarter_hour_cos,quarter_hour_sin,dayofyear_cos,dayofyear_sin,power_lag1,power_lag2,power_lag3,power_lag4,Wind_cos,Wind_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
335,500.0,13.38568128,20.0,1.0,0.325037817,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.26690302141516,21658.959708795875,0.949034782969778,0.8265572114056916,83.24771641857367,23053.539911979864,0.9467405728231668,0.8154538404244179,85.89693611437639,24674.11030786637,0.9291398380369987,0.7590616064848204
336,339.0,16.0,2.0,4.0,0.643661064,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,62.36377029585932,13729.873546323954,0.9688657572742567,0.8900525423686637,87.68453686291792,24944.470489646064,0.9415569242520702,0.8003167301383315,90.77231637377267,27131.677881401298,0.9268320543973643,0.7350638867804657
337,126.3709914,11.71789599,8.520628755,17.88314221,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,79.09254446920518,21546.318697127528,0.9498377792827115,0.8274592293897736,80.3574257530685,21940.48474309616,0.9498494556370981,0.8243639712588802,81.91000570637637,22896.043770787885,0.9354893906891126,0.776424116810885
338,100.6774346,12.5648788,10.78431504,7.854362321,0.905923734,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,44.25428673940717,8466.760490617004,0.9818407206480231,0.9321990266570208,59.596125588616324,13811.801665687117,0.9707908309406623,0.8894349863858595,66.59354090067049,16150.592668871457,0.9574207504785519,0.842292273018033
339,379.6142852,17.24351917,9.615435218,8.153459374,0.562864088,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,76.12109351280954,16023.688742059365,0.9617452966112617,0.8716838991181395,83.8934392219719,18131.882102713458,0.9567718627350659,0.8548522604030043,86.65510900120708,20129.701405224787,0.9407350485747104,0.8034369686282516
340,230.319219,14.9346976,17.95758719,2.906661545,1.0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,41.65353198994616,7348.01595160258,0.9842861655127827,0.9411578213166053,57.268503589116136,12837.303577404507,0.9727153722290289,0.897235952328311,62.79462900164285,14678.521952490422,0.9612612370582907,0.8566667874025501
341,500.0,20.0,18.22178055,1.0,0.869965343,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,50.3909665880653,8937.179002184163,0.9806329633838143,0.9284319621465561,65.5960637741989,14851.778840650466,0.9683054907972459,0.881109853047616,67.49361432184389,16142.974550304087,0.9566662786344918,0.8423666626201839
342,405.8815491,19.99178643,2.0,11.61285443,0.589190076,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,51.225297175150345,10531.737021060762,0.9769453252700757,0.9156629006086162,60.243221085375886,13349.846151377584,0.9710027499206373,0.8931329918282378,65.84620871380497,15337.1479511249,0.9589312621585346,0.8502354191360424
343,343.1373772,12.11622427,7.721667236,1.0,1.0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,37.8687644680341,5677.947575299972,0.9879450332078271,0.9545315622637044,57.323311066422534,12952.738733725231,0.972626345270466,0.896311881020376,62.90378929875251,14688.923687759605,0.9611103896901714,0.8565652162676942
344,500.0,12.24756459,2.0,1.0,1.0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,40.288784749661076,6216.452425570951,0.9867520478285755,0.9502192691453684,58.459799082145764,13351.382552199217,0.9718696407281356,0.8931206927682113,64.49105831184288,15417.149987504441,0.9588781834607428,0.8494542131722722
