,learning_rate,num_leaves,max_depth,bagging_fraction,feature_fraction,num_boost_round,GHI_integral,DHI_integral,DNI,Cloud_mean,Temperature_mean,Wind_speed_mean,Precipitation_intensity_mean,zenith_rad,azimuth_rad,elevation,hour_cos,hour_sin,quarter_hour_cos,quarter_hour_sin,dayofyear_cos,dayofyear_sin,power_lag1,power_lag2,power_lag3,power_lag4,Wind_cos,Wind_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
66,0.034211704,100.0,25.02820792,0.80449021,0.870058863,186.8469668,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,33.772870496699,3952.451523654974,0.9917461903733902,0.9683491625053374,57.573397791718136,12817.484723908992,0.9731414522936486,0.8973946044621591,61.47192317718708,13808.276851367189,0.9637501224181685,0.8651645793801697
67,0.01,100.0,64.0,0.539361712,0.937109473,458.0266247,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,35.14191114280629,4154.997376676499,0.9912376755018566,0.9667271955208382,57.42119034450984,12709.911754072504,0.9734247855334067,0.8982557380899343,62.04492245991431,13784.530314262085,0.9635992533973048,0.8653964601827706
68,0.08810455,27.11740752,50.61770012,1.0,0.704219289,574.3910769,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,31.9554590469034,3504.2298570503194,0.9927211088358482,0.9719384768957571,63.628409063852544,15514.614553196769,0.9678829146694664,0.8758037792018203,67.850600828811,17254.353107822528,0.9551929186744346,0.8315142444014674
69,0.164570902,81.93329225,20.077756,0.67454863,0.761373277,864.5810944,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,94.58827098190304,26030.863636218837,0.9342447325087322,0.7915474409073094,185.50507339932653,97283.16751288518,0.732391444115342,0.22123738808019155,173.85339895399082,82760.93453653158,0.7314013180293802,0.19185387581372293
70,0.01,47.35081648,64.0,0.54130236,0.905671208,761.4864953,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,48.267513174601,8539.700420325733,0.9817872405543515,0.931614930976589,63.46818957676164,15059.711667211235,0.9685773367112566,0.8794453275674513,69.6890013776135,17162.12461549956,0.9550081011859995,0.8324148395799504
71,0.028434806,41.66529157,20.8776863,0.44303162,1.0,315.5076358,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,36.11591176136489,4598.325608356173,0.9903770414730129,0.9631770672691161,56.80162416484662,12696.491037868358,0.9736477800894137,0.898363172420787,61.82584369777037,13974.33108202941,0.9633747566597892,0.8635430887135174
72,0.156807932,70.21550253,27.44696393,0.558434416,0.662978969,1000.0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1.89208842964876,9.899315991010473,0.9999801604275974,0.9999207272651253,60.68387002704531,13804.08394221072,0.9711955883573333,0.8894967676235207,63.92757235273856,15065.024224812094,0.960387759919673,0.8528926599701433
73,0.023435546,52.31506667,51.0,0.882469669,1.0,696.5430117,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,62.557679032970505,14660.020685266527,0.9673128002202162,0.8826040168738911,88.30079382335009,29018.52647327289,0.9336456099005795,0.7677034573591889,92.01528172754031,30590.8897281365,0.9177465841096468,0.7012852850484574
74,0.01,100.0,17.66569024,0.879242212,0.753718354,770.210719,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,27.980444611335916,2629.935903963186,0.9945564970661891,0.9789397356502573,56.21424500475076,12648.040428536104,0.9737096776600417,0.8987510249551702,60.86756092663784,13813.350850035273,0.9638568304417324,0.8651150326661227
75,0.01,20.25777791,31.87475797,1.0,0.868080884,633.495955,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,51.92854695367092,9703.122944030676,0.979024310953143,0.9222983594727939,60.17812791503464,13469.884658745705,0.971510789445341,0.8921720701814733,68.82765375010153,16451.716286983494,0.9562492308274754,0.8393518532869004
76,0.01,93.25840614,57.1925532,0.505778631,0.708476974,971.4733416,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,33.92484731255125,3971.6474313461326,0.9917026140893723,0.9681954435915799,62.13464215611652,15136.170905380986,0.9684029284178073,0.8788332628336978,69.06764238367056,17311.566974000958,0.95484250234388,0.8309555609542498
77,0.010740623,85.36306041,28.45830328,0.631889466,0.585593579,734.3063772,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,32.05176964657097,3466.731695327321,0.9927767099247716,0.9722387584339214,56.20442561537305,12370.423869019582,0.9740722991168678,0.9009733764937613,61.09596234030696,13700.610463912837,0.9639134798939705,0.8662159229182005
78,0.038399121,43.09075997,52.61402534,0.639215955,0.303269612,205.8574891,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.39384833737945,30584.49572800418,0.9260522335741633,0.7550824093983842,95.83784463503709,29929.52329687603,0.9272539724165418,0.7604108261267009,101.71159808410202,33964.6692728133,0.9076551446267345,0.6683409148796311
79,0.015051007,50.2790615,15.54916262,0.852349931,1.0,364.8495932,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,39.4655232502413,5496.9590766627925,0.9883905548556647,0.9559809001049112,57.328165148199695,12743.719831586788,0.9734578453881464,0.8979851006567369,62.05030996944729,13877.19687982642,0.9634574814509612,0.8644915872953165
80,0.01,35.38053461,64.0,0.820915351,0.532678736,946.1199238,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,38.431176493361455,5299.955412520948,0.9888454882945225,0.957558485793765,55.99966504355694,12206.224310131045,0.9743182693181144,0.9022878122859468,61.4199808198362,13605.541826205947,0.9642233828254634,0.8671442516221324
81,0.011528087,64.48480175,11.66484405,0.606452505,0.828002094,684.7876618,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,33.87340069900036,4013.864497671475,0.9916180079874086,0.9678573735361301,55.8548691764214,12337.927815974585,0.9740591101450016,0.9012335110246713,61.29209212208463,13677.860006651052,0.9640970307994017,0.8664380771744632
82,0.01,75.12766085,58.76739105,0.878477671,0.823819602,612.0968868,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,35.54140493082941,4375.199004156338,0.9908291320408431,0.9649638428558625,56.49579819276676,12460.102737073299,0.9739232667599022,0.9002554871475876,61.16244252251742,13472.711221909747,0.964556499320399,0.8684413193586973
83,0.075415605,44.47483015,64.0,0.512169639,1.0,466.2700633,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,81.78651372925226,21245.808181774344,0.9505694114537001,0.8298656876170172,103.18346110948389,36744.80443518622,0.9120018190273069,0.7058537400867622,105.75433459225695,37974.62496768057,0.8971898031672083,0.6291843953077645
84,0.094218455,15.9264157,39.65259411,1.0,0.951325667,125.8897249,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,44.33483954549536,7195.83358877931,0.9847483813221002,0.9423764824959887,57.4370322930083,12655.686957754266,0.973579600965607,0.8986898136354907,62.7599693396999,13869.95951289504,0.9635661988285951,0.8645622589239981
85,0.055624755,67.18275222,64.0,0.297508159,0.464023468,100.0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,40.061076712956876,5552.159218362537,0.9882372400278148,0.9555388628770882,57.22833513503597,12337.890361108377,0.9737648465971639,0.9012338108550549,62.2812500404228,13736.814795231225,0.963496428236743,0.8658623939229376
86,0.03005924,64.01981727,26.82084631,0.1,0.358511173,981.0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,25.379211131612717,2020.1984444514292,0.9958377330727267,0.9838224523970445,60.24228136430481,13853.691640472922,0.9706602766451913,0.889099652463132,62.84869309117264,14747.45350279613,0.9610132328734556,0.855993682808871
87,0.034499935,100.0,64.0,0.206868563,0.870655388,450.0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,1,19.860576709965343,1208.7388584747782,0.9975308018072858,0.9903205398082426,58.43820523926723,13539.078547322108,0.9719309943096553,0.891618165381966,60.78026502898112,13999.757710769945,0.9634657067143658,0.8632948021084559
88,0.133335516,38.47191004,36.59427511,0.504596547,0.632764727,834.1245749,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,30.72352550707079,2947.106768899857,0.9938448078547617,0.9763998630056286,87.19642987089307,26213.50672810793,0.9427708828188928,0.7901579534357271,88.16270229422138,26895.1766298343,0.9271891669393472,0.7373732803474838
89,0.12787707,23.77263148,29.61410533,0.273465941,1.0,266.8039298,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,33.87036939455927,3971.9481895332297,0.9917318719638158,0.9681930351500221,60.555977033501435,14190.349782071438,0.9706589315180354,0.8864046664714331,64.30480882550967,15427.995247853696,0.9597354905876283,0.849348311092189
90,0.01,100.0,18.18377313,0.882388895,0.737440272,787.033855,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,30.732173952119986,3134.1917332245166,0.993488909965096,0.9749017052753957,56.36657097686158,12684.050136613632,0.9734129216499404,0.8984627632236305,60.80371118755659,13843.956131620782,0.9636176356684283,0.8648161774171883
91,0.03681079,24.00974153,64.0,0.83383241,1.0,805.3791036,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,32.159665130311744,3400.044858386969,0.9929437915732964,0.9727727799712887,57.91769680883553,13223.91816587561,0.9725438404180557,0.8941410594046798,61.69826205414459,14064.907668112519,0.9632231738058449,0.8626586241120117
92,0.01,10.65359826,64.0,0.1,0.667596463,1000.0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,48.0477208392294,8669.716069663713,0.9814492871296635,0.9305737786273872,56.80128361057925,12268.207961613702,0.9741685310940231,0.9017916262389766,63.027972047795366,13898.619331645024,0.9632394229427516,0.8642824007811147
93,0.135944669,7.382869673,47.15430694,0.470053994,0.672864458,341.8196283,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,96.50969062908135,28420.887195877516,0.9317920510861906,0.7724083706764825,100.34862062774422,29178.60051705616,0.9295188868733424,0.7664220467757936,106.39510579634255,33974.17292041304,0.9079145629692867,0.6682481134145876
94,0.01,58.88843676,14.54253306,0.479443127,0.816538462,830.6182344,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,35.08068300761706,4217.4708033635,0.9911898569928316,0.966226914552439,57.00850254412066,12705.009918506681,0.9734306224976799,0.8982949778306422,61.143705051484744,13520.104798892275,0.9644826809494462,0.8679785293266098
95,0.106411763,35.99278212,64.0,0.416689951,0.914590439,100.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,58.43850426602863,11392.944375339695,0.9751675002538894,0.9087664380318192,70.55857587255751,18075.175487375076,0.961410380066145,0.8553062031867671,70.64988445526524,17849.458412360007,0.9521426968284611,0.8257031446593255
96,0.01,100.0,64.0,0.37215028,0.553530301,675.2749467,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,30.995356896788216,3276.8070701799084,0.9931697055388458,0.973759655884731,55.60264642810254,12096.976061280608,0.9745708558977122,0.9031623567091757,61.410476026712374,13844.816681055556,0.9634437660912849,0.8648077743017054
97,0.01,78.6531094,11.23690349,0.1,0.776294216,619.0490487,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,37.93555843446724,5309.138403913511,0.988827860885532,0.9574849493148123,57.87457562824929,12871.347537070473,0.9729862025536291,0.8969634266321669,61.722475920382585,13806.836796739897,0.9637844478450653,0.8651786412630154
98,0.023960247,43.15326346,34.64987724,0.488741349,0.75385445,620.5238124,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,32.10518342108651,3556.6518196005727,0.9926049141171818,0.9715186870494049,57.07404395563889,12884.4942048243,0.9732444335886781,0.8968581860897404,62.47465405563808,14288.883673359629,0.9626689143234208,0.8604715373957388
99,0.035441417,85.58424004,33.34730082,0.666543747,1.0,774.9958342,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,23.514570677202126,1964.1098277134913,0.9959585082780745,0.9842716044443367,66.54533733200806,16629.93747234874,0.9654998903000758,0.8668754947733988,72.79205957455771,19060.679216836797,0.9501533604262892,0.8138757842730114
100,0.023316797,49.04031498,8.874832235,0.140267801,1.0,420.5478752,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,36.84953874885996,4785.582243509821,0.9899854002638834,0.961677534816011,58.17596162932528,13168.690648307725,0.9725525091683132,0.8945831618457348,62.23695182818795,14105.10769645295,0.9631494313870205,0.8622660778306359
101,0.01,54.99097824,54.74539564,0.521055662,0.1,258.4956203,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,169.8456282271987,51254.913443562706,0.822143924409324,0.5895557664664195,173.5101296201843,52099.22613799268,0.8207202839335769,0.5829398809321249,164.96801618984742,45719.676309807175,0.8164142599718038,0.5535553166994207
102,0.071697112,16.58746456,24.80761112,0.455661437,0.929302563,477.0577207,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,36.4641060164767,4537.136237275537,0.990511005114001,0.9636670656483203,58.41821787708239,13407.748581633114,0.9721438607021656,0.8926694764126205,63.85272878359066,14825.89867166885,0.9612407450218239,0.8552276793853881
103,0.01,81.28639584,13.77073219,0.413455628,0.400201274,642.9290462,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,35.211905683066526,4326.197613206869,0.9909074178549672,0.9653562411060805,56.95095877605928,12504.015091876927,0.9735561650444677,0.899903963847137,62.32112121985719,14116.139472510327,0.9625692617847748,0.8621583544571193
104,0.038464128,24.94971514,18.13558445,1.0,0.663954,1000.0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50.932790617073756,9331.782997588285,0.9799625903583232,0.925272012718073,69.77160245915267,17398.223613984832,0.9635097669167519,0.8607252784753627,74.30113466848334,19067.74636466807,0.9493008760508721,0.8138067748042219
105,0.01,85.31855091,63.43835631,0.364569471,0.415205667,634.2633666,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,33.37098833336196,3862.867939115939,0.991908284638514,0.9690665389132364,55.73910036374261,12224.820092100626,0.9743190767890858,0.9021389509761483,60.69230901163318,13537.430863416399,0.9642498576394563,0.8678093433215098
106,0.072836961,16.64802152,24.10803721,0.450439053,0.805588133,444.8762023,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,36.3998097750916,4508.6343305243045,0.9905638774763396,0.9638953060741603,59.40279392868995,13720.049841743668,0.9714304542539559,0.8901694699752548,64.10588705611131,15015.052720720454,0.9605315660849718,0.8533806230118558
107,0.059289256,59.02360935,57.25555458,0.524642543,0.604638266,1000.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,102.57569290713587,29950.210726740013,0.9274350992580752,0.7601617004105987,107.59700959914943,31833.147166242186,0.9224752891722272,0.7451721046240922,108.2979512092634,33210.704508070805,0.9086865213631717,0.6757032496069015
108,0.047053444,100.0,31.16121276,0.1,1.0,148.5521719,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,36.4706814518039,4625.672420416411,0.9903073529857859,0.9629580767263263,62.30396669224206,15129.53253041189,0.9688082469207471,0.8788864037661119,69.36874643430146,17473.79678232065,0.9540252170588805,0.8293714151062692
109,0.01,62.51751223,64.0,0.589647576,0.782251861,634.2633666,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,37.03296226204045,4805.0837336752,0.9899084587013993,0.9615213688282856,57.243148601886226,12621.471845777545,0.9734957970610804,0.8989637094249817,61.42054645557862,13515.48461477809,0.9644083233697884,0.868023644620508
110,0.021900431,81.91863256,6.466925915,0.358932041,0.584333751,306.9422793,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0,41.83735207503503,6921.72375801158,0.9852897423942568,0.9445715266748724,56.50184415043647,12334.570879753892,0.9739116653787497,0.9012603836737236,60.71655028400676,13356.900568175095,0.964644078952475,0.8695721902397386
111,0.143037028,31.0,9.0,0.289857946,0.190261175,388.0,1,0,1,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,29.99709800369706,2750.817873636639,0.9943104175306107,0.9779717248966096,65.69401359196189,15176.822251631258,0.9674406651858519,0.8785078442706177,67.51025584849795,16197.288279255734,0.9570075424541407,0.8418362985083214
112,0.190639143,11.81344156,26.80666401,0.151401285,0.999676583,488.2725725,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,81.07380527266699,21964.268949191115,0.9489342347792201,0.8241123254670444,100.51733543149498,34957.81795192541,0.9169359132226326,0.720158766297851,104.80347198416176,36981.826877464606,0.8992960820628727,0.6388788958979361
113,0.01,100.0,62.793053,0.662060652,1.0,997.2735813,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,26.07189312664342,2203.965242469399,0.9954600022834027,0.9823508662115668,58.44590635272138,13363.152047939358,0.9722314911677934,0.8930264766414352,61.53520183128868,14247.895142090016,0.9628202371278615,0.8608717832710074
114,0.041769928,87.67817403,23.18767885,0.541400269,0.635917466,647.5162869,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,18.714149344375127,1052.4243808816025,0.9978528126162748,0.991572290550473,58.65299930846586,13289.251511701255,0.9723790830256943,0.8936180586806964,62.5247463259276,14667.473539732131,0.9617520799735124,0.8567746732305561
115,0.046497294,100.0,2.0,0.284332594,1.0,1000.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,67.47309597984614,15219.597208066867,0.9664673409405851,0.8781229839041044,73.74585031267995,17619.123795095886,0.9623047608695835,0.8589569478749759,79.56436615555576,20083.362485009762,0.9456231420968916,0.8038894601205296
116,0.01,20.29407935,62.23661188,0.742738061,0.54984135,1000.0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,43.70277271675939,6862.300788445059,0.9854577699162007,0.9450473798869723,56.64126524086886,12216.314487932428,0.9744655128125372,0.9022070392866682,62.085387842818456,13619.748603888564,0.9640430682755695,0.8670055249102401
117,0.025593756,83.8857424,8.655260838,0.170069861,0.607504645,305.348218,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,1,33.39735722349454,4091.9595557706007,0.9914416388879952,0.9672319961018369,55.86721324690603,12341.020370817567,0.9741132732558769,0.9012087547780503,61.12143999302434,13683.554186931882,0.9640738095426609,0.8663824744948881
118,0.069736134,4.710089428,54.87772277,0.240395498,1.0,833.7726478,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,53.388446449656115,9889.098686443996,0.9787544307910769,0.9208090842809682,68.76839395766835,16119.475009680418,0.9655471314622871,0.8709618037503546,73.78992769793368,18312.436414283642,0.9511362839735412,0.8211822450352046
119,0.063399928,60.0,48.99411898,0.399128851,0.782251861,100.0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,39.24429207604558,5575.935733014309,0.9882475644224079,0.9553484629197633,58.42631674914745,13028.403410639461,0.972760527857451,0.8957061768381391,63.481757198684605,14433.09839356345,0.9620740966746363,0.8590633057483317
120,0.01,39.0,64.0,0.373395073,0.502989834,714.2592549,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,39.5249996985388,5635.513545689562,0.9881017920280315,0.9548713697394963,55.484642339577796,12148.068399866386,0.9744795667865349,0.9027533568373234,60.81998781813963,13345.116258917416,0.9647527982536152,0.8696872619690048
121,0.01,81.0,64.0,0.128337284,0.611321207,858.0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,40.04888258309628,5414.284511234997,0.9884857593801123,0.9566429497770289,80.04785752426336,22644.57560044385,0.9483653839428379,0.8187276453752239,76.76021725779789,21618.71238231875,0.9421665871342171,0.7888970355457158
122,0.01,81.84907848,7.270437453,0.135746391,0.564076838,951.0,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,36.30099979071538,5007.710131566777,0.9894709945800787,0.9598987568485025,57.371098214436344,12835.247821210565,0.9730552685822644,0.8972524088860485,60.88253508168922,13897.904454553693,0.9632630711697093,0.864289381431513
123,0.01,85.37900399,8.911301342,0.253950393,0.503272571,483.3132253,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,38.07307681894469,5277.016214146672,0.9887731758283385,0.9577421806058726,56.69415363498692,12126.269591251079,0.9740113590798986,0.9029278587328518,61.57889593468234,13618.329299561032,0.9637825887590263,0.8670193841700196
124,0.087601687,94.56818041,56.0,0.386540404,0.874279802,834.6991473,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,65.9465714550247,14863.902911115041,0.967048098637075,0.8809713483491134,96.74803677647395,31428.654802732824,0.9297859119930869,0.7484101111319132,93.32719289581667,28944.734772490614,0.9213315122397239,0.7173597017362974
125,0.024399077,89.16257917,2.0,0.327621039,0.1,706.2345626,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,88.38283425918327,23679.291684781223,0.9445188295937798,0.810378594495534,83.57801100400553,21859.385337519958,0.9494543114309066,0.8250131810505258,83.19677887831972,23058.542850922793,0.9343022587149338,0.7748373415704859
126,0.044793414,98.76916642,29.14468531,0.11354757,1.0,100.0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,41.50906929930065,6002.571870279813,0.9871991724419169,0.9519320032948635,62.124590051847285,14377.637512992364,0.9698735552975936,0.8849054072856835,65.09802898071973,15033.687065822067,0.9599776465197314,0.8531986618745758
127,0.02968934,38.94520473,13.0639357,0.105387196,0.424634951,690.0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,60.74850791333681,13399.62508590147,0.970641042962224,0.8926971390932881,68.58131941085567,16959.223336162013,0.9633406082386251,0.8642395246880545,75.98473343566073,19393.516399352637,0.9484147843768076,0.8106256871040806
128,0.030389966,21.32238588,13.77073219,0.413455628,0.795518926,171.6922773,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,48.60514266175763,8564.616634711108,0.9815895832885972,0.9314154044174968,57.5255607453813,12382.033621067758,0.9738693960034844,0.9008804391330655,63.26582865949404,13835.355647594819,0.9632543972234489,0.864900159647097
129,0.110398817,54.92162898,33.73217565,0.636341107,0.938777255,100.1958778,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,1,34.441137848017114,4049.190283747231,0.9915510228176416,0.9675744881654271,60.924488914881955,14076.766263447498,0.9707768000009934,0.8873139152129783,68.4074147322691,17171.668927240025,0.9551325183380611,0.8323216410366489
130,0.01,100.0,21.73541117,0.253485222,1.0,1000.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,46.09373604450642,7741.794301640933,0.9834568374340747,0.9380044835738429,69.4106116644335,18124.32984686721,0.960924346257148,0.8549127170538215,74.99104752414091,20317.459939269458,0.9461694363586974,0.8016035392159229
131,0.072986174,52.5947305,64.0,0.456510401,0.228109338,100.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,119.12744307415191,36921.428899490464,0.9032442603451465,0.7043368807499328,120.64092463198646,37213.399369440835,0.9034470812781246,0.7021025853468202,118.77977286864328,36210.28071903549,0.893101528082588,0.6464129098751475
132,0.015943669,33.48248777,51.47667788,0.721010412,0.674703841,329.3047542,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,44.748610335655634,7194.491160179428,0.9846426124559247,0.9423872325302924,57.435672535209825,12533.446996061515,0.9736821722058352,0.8996683581697876,62.1277438191395,13466.50490685323,0.9643325289811916,0.8685019229452383
133,0.01,40.98754154,10.37505061,0.431707068,0.649974862,655.6372318,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,1,42.789590514191936,6752.0294800248685,0.9856725614988388,0.9459304215238509,58.112046252999754,12848.412942572768,0.9729046070507081,0.8971470206204278,64.26313504301449,14538.106619125949,0.9616384644106208,0.8580379186986175
134,0.179960087,36.38253298,2.0,0.883952376,0.209318822,779.7637949,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,67.5291723047056,14547.444603078064,0.9678543951004491,0.8835055149091758,75.2046428749418,17468.74084345401,0.9619286020221418,0.8601607801843353,80.9295638513204,20109.32109005737,0.9455611135373776,0.803635978859401
135,0.01,29.0,6.700033818,0.251471929,0.673029146,720.6805085,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,42.747199898876474,6979.159884060427,0.9851888837464249,0.9441115839074494,56.03403123227474,12211.310682730063,0.9743519584215298,0.9022470953056955,62.03797863236355,13787.203654845303,0.9637263549265853,0.8653703554771742
136,0.042325518,95.82172882,42.92887898,0.31976985,0.983335954,783.9936995,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,10.944664480447665,345.90243446496135,0.9993011679463245,0.9972300478129243,59.98653974834994,13909.77272341123,0.9713371876858481,0.888650717136036,61.991303151423054,14606.261338612607,0.9617767158546839,0.857372399722707
137,0.01,42.1581301,39.41032108,0.1,0.742339123,785.2605495,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,39.703040696918706,5608.2562636562625,0.9881809905327892,0.9550896433347621,57.35355845701634,12908.061556836172,0.9730348500977535,0.8966695268069682,62.995349298487426,14208.048011601408,0.9626716269696589,0.8612608835662693
138,0.01,100.0,4.684651348,0.7132478,0.955232463,1000.0,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,44.137894171834404,7728.332337676884,0.9836066177959877,0.9381122856382667,57.351119782076054,12762.904094168234,0.973347845928057,0.8978315284939709,63.88088053488178,14711.592185675194,0.9613164753841635,0.856343862330185
139,0.051456771,15.95505819,8.719165499,0.280437773,0.868478061,587.0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,45.16587271233697,7800.345589497536,0.9834423771709279,0.9375356107019148,62.164476918024285,14615.696184761027,0.9697245513120801,0.8829997210528399,68.59033229628767,16886.013668696414,0.9558336884338209,0.8351110149283072
140,0.055608747,29.66961124,31.02133528,0.311402755,0.747824805,288.7813395,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,0,35.889083376447985,4370.554056663011,0.9908662869333285,0.965001039131997,56.99984052138739,12923.16345909915,0.9731878169164255,0.8965486343941084,61.286542761187484,13602.333795646253,0.964382989015061,0.8671755774823054
